cliente_id,recencia_dias,frequencia,monetario,score_r,score_f,score_m
2498,765,8,37292.84,5,5,5
43,765,8,42482.41,5,5,5
8842,765,8,53673.77,5,5,5
2861,765,9,48269.39,5,5,5
1333,765,9,69415.42,5,5,5
4489,764,2,12421.69,5,1,2
4241,764,2,15429.5,5,2,2
7907,764,2,20321.32,5,2,3
3130,764,2,26366.43,5,2,4
8794,764,3,11368.4,5,2,2
4289,764,3,13098.28,5,2,2
3613,764,3,13399.82,5,2,2
11013,764,3,13818.44,5,2,2
2006,764,3,15821.96,5,2,2
2962,764,3,16536.1,5,2,3
10391,764,3,20806.49,5,3,3
4589,764,3,24480.11,5,3,4
3830,764,4,9890.88,5,3,1
2015,764,4,13999.21,5,3,2
11322,764,4,14446.76,5,3,2
6082,764,4,14703.95,5,3,2
1100,764,4,21855.85,5,3,3
6328,764,4,21957.43,5,3,3
11749,764,4,22555.76,5,3,3
10974,764,4,22617.27,5,3,3
6372,764,4,22877.0,5,3,4
6052,764,4,23403.09,5,3,4
4503,764,4,26334.73,5,4,4
3393,764,4,30327.04,5,4,4
532,764,5,7675.18,5,4,1
8945,764,5,17706.25,5,4,3
6275,764,5,23909.52,5,4,4
9373,764,5,26437.98,5,4,4
9999,764,5,28471.3,5,4,4
3405,764,5,35121.32,5,4,5
4224,764,5,38603.32,5,4,5
5471,764,5,42750.27,5,5,5
5051,764,5,48941.11,5,5,5
6001,764,6,19319.77,5,5,3
11897,764,6,22135.12,5,5,3
5227,764,6,24288.29,5,5,4
5905,764,6,24691.61,5,5,4
3548,764,6,26691.01,5,5,4
7739,764,6,29449.19,5,5,4
6632,764,6,35600.85,5,5,5
6846,764,6,41701.51,5,5,5
453,764,6,50034.36,5,5,5
3546,764,7,43165.02,5,5,5
943,764,7,49645.86,5,5,5
5573,764,8,39600.04,5,5,5
1377,764,8,48409.41,5,5,5
5865,764,9,54100.24,5,5,5
2793,764,10,55921.71,5,5,5
2374,764,10,58718.81,5,5,5
5482,763,1,12198.35,5,1,2
3067,763,2,3889.72,5,1,1
7201,763,2,8107.09,5,1,1
5029,763,2,15865.59,5,2,2
2856,763,2,27067.28,5,2,4
7439,763,3,7892.25,5,2,1
11680,763,3,7932.27,5,2,1
2121,763,3,9458.6,5,2,1
4362,763,3,15781.16,5,2,2
3195,763,3,16239.12,5,2,3
1453,763,3,16416.9,5,2,3
9282,763,3,23118.89,5,3,4
7236,763,3,24994.61,5,3,4
5058,763,4,8773.07,5,3,1
10117,763,4,12176.28,5,3,2
1904,763,4,16610.2,5,3,3
8415,763,4,16617.68,5,3,3
4626,763,4,17546.72,5,3,3
5655,763,4,18641.31,5,3,3
3064,763,4,20426.02,5,3,3
4327,763,4,20772.31,5,3,3
11424,763,4,20890.86,5,3,3
406,763,4,21444.99,5,3,3
3818,763,4,21484.86,5,3,3
4867,763,4,23591.05,5,3,4
5713,763,4,24052.75,5,3,4
4357,763,4,26286.9,5,4,4
11844,763,4,27197.37,5,4,4
7333,763,4,29160.32,5,4,4
3204,763,4,39181.38,5,4,5
4017,763,5,13160.17,5,4,2
506,763,5,16024.76,5,4,2
10677,763,5,18708.19,5,4,3
5133,763,5,19886.63,5,4,3
4214,763,5,23839.22,5,4,4
474,763,5,27449.97,5,4,4
7311,763,5,27576.01,5,4,4
9453,763,5,30226.39,5,4,4
3060,763,5,30464.69,5,4,4
3348,763,5,31001.66,5,4,4
10660,763,5,31357.33,5,4,4
513,763,5,32813.65,5,4,5
9770,763,5,35524.81,5,4,5
380,763,5,37347.92,5,4,5
9652,763,5,47119.73,5,5,5
4437,763,6,21586.91,5,5,3
5316,763,6,21963.68,5,5,3
9337,763,6,23623.68,5,5,4
7229,763,6,27519.32,5,5,4
983,763,6,28158.66,5,5,4
5656,763,6,30428.6,5,5,4
11506,763,6,30716.07,5,5,4
4463,763,6,31952.5,5,5,5
1344,763,6,33253.6,5,5,5
4494,763,6,33969.53,5,5,5
8334,763,6,38787.46,5,5,5
10835,763,6,39946.04,5,5,5
5274,763,6,41025.37,5,5,5
3301,763,6,43215.22,5,5,5
1862,763,7,37809.21,5,5,5
182,763,7,38333.14,5,5,5
2703,763,7,39679.63,5,5,5
4650,763,7,41130.54,5,5,5
9614,763,7,45302.82,5,5,5
4190,763,7,46447.74,5,5,5
10637,763,8,22814.54,5,5,4
9506,763,8,61787.71,5,5,5
2619,762,1,1882.18,5,1,1
7429,762,1,2546.68,5,1,1
1781,762,2,4296.26,5,1,1
2774,762,2,5142.37,5,1,1
11839,762,2,5277.12,5,1,1
4183,762,2,5324.62,5,1,1
5150,762,2,6964.4,5,1,1
3551,762,2,7143.08,5,1,1
11747,762,2,14084.98,5,2,2
94,762,2,15267.77,5,2,2
1032,762,2,17529.14,5,2,3
1412,762,3,10408.16,5,2,2
10683,762,3,13289.17,5,2,2
9323,762,3,15588.43,5,2,2
1805,762,3,17715.03,5,2,3
8561,762,3,20774.88,5,3,3
9529,762,4,9545.69,5,3,1
8342,762,4,12758.88,5,3,2
9205,762,4,13259.98,5,3,2
46,762,4,14519.87,5,3,2
2734,762,4,14712.96,5,3,2
2436,762,4,15423.63,5,3,2
5874,762,4,16550.61,5,3,3
4272,762,4,16764.46,5,3,3
9720,762,4,24308.31,5,3,4
5683,762,4,24886.27,5,3,4
9778,762,4,26378.09,5,4,4
679,762,5,16169.51,5,4,3
7388,762,5,20420.95,5,4,3
9254,762,5,22990.63,5,4,4
7932,762,5,25100.15,5,4,4
11683,762,5,27458.76,5,4,4
3591,762,5,29140.13,5,4,4
3545,762,5,29557.91,5,4,4
11364,762,5,31593.23,5,4,4
10455,762,5,31854.74,5,4,5
4186,762,5,34626.67,5,4,5
8595,762,6,24205.49,5,5,4
1348,762,6,25486.25,5,5,4
981,762,6,25741.46,5,5,4
7583,762,6,27528.82,5,5,4
10237,762,6,28828.34,5,5,4
9096,762,6,44332.29,5,5,5
8260,762,7,41960.29,5,5,5
7261,762,7,44597.18,5,5,5
10095,762,8,37229.25,5,5,5
8735,762,8,41014.7,5,5,5
6635,762,8,58645.5,5,5,5
6252,761,1,773.61,5,1,1
6478,761,2,6341.53,5,1,1
6938,761,2,26455.57,5,2,4
641,761,3,2675.71,5,2,1
1724,761,3,4965.64,5,2,1
6700,761,3,7299.65,5,2,1
7419,761,3,10256.22,5,2,2
2801,761,3,12318.21,5,2,2
8730,761,3,14562.31,5,2,2
11395,761,3,19050.36,5,2,3
5735,761,3,19441.27,5,2,3
3315,761,3,29047.19,5,3,4
340,761,4,5261.11,5,3,1
2193,761,4,12355.67,5,3,2
3950,761,4,12970.45,5,3,2
8417,761,4,14777.64,5,3,2
3030,761,4,17799.01,5,3,3
1178,761,4,22077.54,5,3,3
11820,761,4,23771.29,5,3,4
6449,761,4,25296.62,5,3,4
8692,761,4,27830.7,5,4,4
2668,761,4,29161.96,5,4,4
11964,761,4,29445.84,5,4,4
4776,761,4,31299.57,5,4,4
10023,761,4,35933.5,5,4,5
10074,761,4,37911.91,5,4,5
6295,761,5,14548.48,5,4,2
4364,761,5,17208.95,5,4,3
8835,761,5,21117.98,5,4,3
10947,761,5,21162.24,5,4,3
7838,761,5,21644.47,5,4,3
4645,761,5,23040.05,5,4,4
5884,761,5,24633.13,5,4,4
497,761,5,28108.57,5,4,4
2403,761,5,29160.14,5,4,4
4074,761,5,29860.49,5,4,4
10768,761,5,30887.4,5,4,4
9645,761,5,35021.85,5,4,5
5273,761,5,39165.91,5,4,5
5967,761,5,42846.38,5,5,5
9869,761,6,19559.57,5,5,3
8116,761,6,23527.16,5,5,4
10827,761,6,25214.07,5,5,4
11699,761,6,26896.6,5,5,4
7557,761,6,28597.33,5,5,4
4757,761,6,28666.03,5,5,4
10715,761,6,37309.13,5,5,5
5447,761,6,37969.91,5,5,5
7800,761,6,38427.95,5,5,5
8970,761,6,44209.02,5,5,5
1654,761,7,26209.38,5,5,4
3703,761,7,29175.14,5,5,4
1139,761,7,33289.77,5,5,5
10470,761,7,35227.74,5,5,5
3190,761,7,39830.25,5,5,5
4627,761,7,40540.78,5,5,5
2236,761,7,42395.57,5,5,5
11554,761,7,44433.72,5,5,5
11684,761,7,47579.91,5,5,5
1519,761,8,34882.89,5,5,5
1425,761,8,44121.63,5,5,5
9922,761,9,63302.0,5,5,5
3452,761,10,53690.73,5,5,5
1816,761,10,76175.48,5,5,5
5327,760,2,2115.04,5,1,1
2186,760,2,5912.54,5,1,1
10484,760,2,8658.32,5,1,1
6123,760,2,9407.65,5,1,1
2536,760,3,6750.53,5,2,1
3835,760,3,11161.31,5,2,2
7968,760,3,11748.99,5,2,2
6943,760,3,14103.83,5,2,2
7327,760,3,19920.78,5,3,3
2069,760,4,10628.63,5,3,2
3630,760,4,13917.34,5,3,2
1998,760,4,15461.62,5,3,2
754,760,4,16385.17,5,3,3
8081,760,4,26060.25,5,3,4
2792,760,4,29111.76,5,4,4
740,760,4,29195.19,5,4,4
5270,760,4,30682.15,5,4,4
9701,760,4,36038.19,5,4,5
2969,760,4,37453.71,5,4,5
6842,760,5,20870.01,5,4,3
5226,760,5,24021.36,5,4,4
854,760,5,25437.16,5,4,4
2413,760,5,25615.93,5,4,4
1608,760,5,28248.37,5,4,4
4637,760,5,36681.38,5,4,5
1264,760,6,22263.29,5,5,3
11859,760,6,24884.21,5,5,4
1314,760,6,31272.45,5,5,4
8502,760,6,32248.07,5,5,5
4373,760,6,32252.5,5,5,5
5922,760,6,43444.6,5,5,5
4894,760,6,47358.83,5,5,5
9087,760,6,56188.68,5,5,5
3332,760,7,27578.88,5,5,4
2960,760,7,29033.18,5,5,4
7875,760,7,35585.49,5,5,5
8853,760,7,48409.65,5,5,5
11631,760,8,46481.13,5,5,5
9289,760,8,56999.06,5,5,5
783,759,2,3778.08,5,1,1
2416,759,2,7060.24,5,1,1
8536,759,2,9752.29,5,1,1
2913,759,2,11977.98,5,1,2
8186,759,2,12055.21,5,1,2
1866,759,2,13627.11,5,2,2
5011,759,3,7683.92,5,2,1
2636,759,3,9739.41,5,2,1
9311,759,3,11097.99,5,2,2
7898,759,3,11159.09,5,2,2
5356,759,3,11981.82,5,2,2
4542,759,3,13450.56,5,2,2
5451,759,3,16038.12,5,2,2
410,759,3,16267.06,5,2,3
4660,759,3,19268.61,5,2,3
10826,759,3,20112.27,5,3,3
7145,759,3,21849.5,5,3,3
8350,759,3,24407.03,5,3,4
7176,759,4,7958.21,5,3,1
3002,759,4,15958.27,5,3,2
8127,759,4,19823.1,5,3,3
7620,759,4,26174.38,5,4,4
5869,759,4,28211.19,5,4,4
10845,759,4,32585.44,5,4,5
6565,759,4,41054.86,5,4,5
1065,759,5,10286.95,5,4,2
9212,759,5,26125.24,5,4,4
8704,759,5,29001.18,5,4,4
1593,759,5,34595.71,5,4,5
1746,759,5,44094.63,5,5,5
7232,759,5,46989.32,5,5,5
1131,759,6,25943.76,5,5,4
5710,759,6,26939.98,5,5,4
4208,759,6,28870.42,5,5,4
10334,759,6,28912.45,5,5,4
5157,759,6,51363.72,5,5,5
368,759,6,52394.32,5,5,5
8133,759,7,32137.85,5,5,5
2988,759,8,25731.86,5,5,4
8123,759,8,45118.43,5,5,5
3081,759,8,45524.51,5,5,5
7043,759,8,46331.42,5,5,5
5367,759,8,47753.31,5,5,5
188,759,8,62328.59,5,5,5
7367,759,8,64048.79,5,5,5
6402,759,8,69788.97,5,5,5
4314,758,2,2680.48,5,1,1
6176,758,2,4287.83,5,1,1
7668,758,2,5489.55,5,1,1
11589,758,2,12457.59,5,1,2
9726,758,3,5352.47,5,2,1
7924,758,3,9568.19,5,2,1
10514,758,3,10101.82,5,2,2
11175,758,3,12226.13,5,2,2
2291,758,3,14191.84,5,2,2
8173,758,3,17998.73,5,2,3
9386,758,3,19836.89,5,3,3
3478,758,3,21112.37,5,3,3
8907,758,3,21778.34,5,3,3
3899,758,3,23967.49,5,3,4
11967,758,3,28292.07,5,3,4
1815,758,3,30073.33,5,3,4
5474,758,3,32019.88,5,3,5
5784,758,3,32796.57,5,3,5
4972,758,4,9832.37,5,3,1
10033,758,4,12295.08,5,3,2
11226,758,4,12763.8,5,3,2
3792,758,4,15853.69,5,3,2
676,758,4,20891.78,5,3,3
7786,758,4,27354.87,5,4,4
3716,758,4,30323.4,5,4,4
10525,758,4,31600.04,5,4,4
6757,758,4,32404.4,5,4,5
10235,758,4,32835.54,5,4,5
7640,758,5,14592.07,5,4,2
5834,758,5,30425.35,5,4,4
5686,758,5,31529.91,5,4,4
11756,758,5,31606.79,5,4,4
7295,758,5,33482.61,5,4,5
3827,758,5,35018.93,5,4,5
6264,758,5,35684.01,5,4,5
11114,758,5,39020.13,5,4,5
2161,758,5,41124.41,5,5,5
11182,758,6,19617.92,5,5,3
10518,758,6,21128.93,5,5,3
7940,758,6,25756.46,5,5,4
4014,758,6,31329.04,5,5,4
8052,758,6,40152.08,5,5,5
29,758,6,46498.58,5,5,5
632,758,7,16647.38,5,5,3
8404,758,7,34346.15,5,5,5
9344,758,7,49983.32,5,5,5
673,758,8,29139.47,5,5,4
8383,758,8,36735.11,5,5,5
3063,758,8,43776.59,5,5,5
5261,758,8,44236.97,5,5,5
4312,758,8,45965.41,5,5,5
11070,758,8,54960.2,5,5,5
1293,758,8,57175.02,5,5,5
2343,758,8,58169.34,5,5,5
11931,758,9,31831.77,5,5,5
3963,758,9,43935.96,5,5,5
111,758,9,48132.31,5,5,5
7199,758,9,48953.96,5,5,5
11768,758,9,52755.14,5,5,5
7847,757,2,5252.07,5,1,1
7689,757,2,6294.4,5,1,1
10490,757,2,10127.83,5,1,2
16,757,2,13992.43,5,2,2
11623,757,2,15848.5,5,2,2
7078,757,2,19972.38,5,2,3
832,757,3,4855.11,5,2,1
4182,757,3,9890.11,5,2,1
742,757,3,9974.32,5,2,2
4738,757,3,10733.28,5,2,2
9446,757,3,10972.65,5,2,2
4137,757,3,12228.13,5,2,2
5979,757,3,13432.5,5,2,2
233,757,3,13718.72,5,2,2
8304,757,3,16932.11,5,2,3
9075,757,3,25488.34,5,3,4
1611,757,3,25678.27,5,3,4
11817,757,4,5053.98,5,3,1
978,757,4,8798.81,5,3,1
1180,757,4,11626.21,5,3,2
4058,757,4,20055.62,5,3,3
11428,757,4,22467.76,5,3,3
8538,757,4,23898.4,5,3,4
5411,757,4,28031.13,5,4,4
9648,757,4,30435.94,5,4,4
9438,757,4,30793.12,5,4,4
5900,757,4,31647.82,5,4,4
2977,757,4,33289.34,5,4,5
2535,757,5,16530.83,5,4,3
1923,757,5,16697.72,5,4,3
2671,757,5,18086.69,5,4,3
818,757,5,20594.27,5,4,3
5139,757,5,22619.14,5,4,3
8922,757,5,26048.07,5,4,4
7033,757,5,28230.67,5,4,4
2826,757,5,29336.27,5,4,4
4755,757,5,29680.86,5,4,4
2855,757,5,30040.79,5,4,4
7250,757,5,31451.72,5,4,4
344,757,5,31659.4,5,4,4
5236,757,5,35094.0,5,4,5
4804,757,5,45283.82,5,5,5
11447,757,6,14843.89,5,5,2
2767,757,6,15896.11,5,5,2
11918,757,6,17100.08,5,5,3
3488,757,6,18022.04,5,5,3
3702,757,6,20785.36,5,5,3
9632,757,6,25407.8,5,5,4
6314,757,6,28841.12,5,5,4
7318,757,6,30924.28,5,5,4
11090,757,6,32065.34,5,5,5
1558,757,6,32965.33,5,5,5
4263,757,6,36457.08,5,5,5
10161,757,6,42729.62,5,5,5
3903,757,6,45362.57,5,5,5
11477,757,7,22055.33,5,5,3
69,757,7,26565.47,5,5,4
3493,757,7,28633.99,5,5,4
8914,757,7,32732.65,5,5,5
2725,757,7,32954.05,5,5,5
7965,757,7,33125.01,5,5,5
5213,757,7,35502.57,5,5,5
11545,757,7,36579.11,5,5,5
5809,757,7,64637.47,5,5,5
1123,757,8,44508.05,5,5,5
6136,757,8,54866.52,5,5,5
1232,757,9,28126.14,5,5,4
4157,757,9,38529.91,5,5,5
6331,757,9,44186.76,5,5,5
9288,757,10,50629.92,5,5,5
11889,756,1,755.84,5,1,1
5964,756,1,2075.4,5,1,1
4987,756,1,3671.0,5,1,1
117,756,1,11237.32,5,1,2
9605,756,2,9075.86,5,1,1
6890,756,2,13496.61,5,2,2
8412,756,2,16445.81,5,2,3
10296,756,3,5420.36,5,2,1
9592,756,3,8387.86,5,2,1
4321,756,3,11136.85,5,2,2
11550,756,3,14157.93,5,2,2
10003,756,3,15406.29,5,2,2
11363,756,3,16427.87,5,2,3
2912,756,3,17843.16,5,2,3
6015,756,3,18113.68,5,2,3
582,756,3,20631.23,5,3,3
9684,756,4,18071.11,5,3,3
3278,756,4,20482.98,5,3,3
10230,756,4,22565.5,5,3,3
7652,756,4,28248.06,5,4,4
3326,756,4,29416.32,5,4,4
3561,756,4,31336.01,5,4,4
10395,756,5,16269.75,5,4,3
2484,756,5,22225.31,5,4,3
1714,756,5,22457.63,5,4,3
7257,756,5,25407.05,5,4,4
9792,756,5,26333.69,5,4,4
10871,756,5,26813.13,5,4,4
5812,756,5,29944.82,5,4,4
5828,756,5,31537.52,5,4,4
6405,756,5,33762.15,5,4,5
9675,756,5,37893.4,5,4,5
3230,756,5,39161.99,5,4,5
10283,756,6,14360.5,5,5,2
1016,756,6,21074.19,5,5,3
6533,756,6,23029.72,5,5,4
3974,756,6,34093.24,5,5,5
7105,756,6,34198.2,5,5,5
9415,756,6,34394.82,5,5,5
6515,756,6,34396.2,5,5,5
9423,756,6,38134.43,5,5,5
10085,756,6,43158.78,5,5,5
2465,756,7,25935.19,5,5,4
9211,756,7,27244.83,5,5,4
11977,756,7,35471.21,5,5,5
10719,756,7,41523.91,5,5,5
4212,756,7,46320.88,5,5,5
8674,756,7,47116.13,5,5,5
8533,756,7,57762.57,5,5,5
9132,756,8,36255.31,5,5,5
11547,756,8,40299.78,5,5,5
4745,756,8,47153.34,5,5,5
65,756,8,51355.49,5,5,5
10648,756,9,32151.21,5,5,5
9603,756,10,71978.82,5,5,5
2097,755,1,1517.14,5,1,1
8562,755,2,1923.32,5,1,1
5272,755,2,9529.94,5,1,1
1951,755,2,10913.99,5,1,2
1533,755,2,12912.66,5,2,2
6699,755,2,17886.86,5,2,3
8159,755,3,6955.16,5,2,1
1551,755,3,8549.29,5,2,1
8507,755,3,10542.62,5,2,2
2863,755,3,11007.14,5,2,2
3397,755,3,12593.58,5,2,2
6044,755,3,13116.8,5,2,2
6471,755,3,13706.22,5,2,2
10697,755,3,13861.96,5,2,2
11167,755,3,14013.46,5,2,2
3055,755,3,20018.8,5,3,3
3721,755,3,23630.9,5,3,4
1088,755,3,36881.18,5,3,5
933,755,4,5110.74,5,3,1
8541,755,4,8816.49,5,3,1
2605,755,4,12699.78,5,3,2
6425,755,4,14591.27,5,3,2
2583,755,4,16604.59,5,3,3
6470,755,4,17019.61,5,3,3
4488,755,4,19035.27,5,3,3
3588,755,4,21229.37,5,3,3
1957,755,4,26680.87,5,4,4
2262,755,4,29850.37,5,4,4
10029,755,4,36283.84,5,4,5
8608,755,5,16918.41,5,4,3
9956,755,5,17560.2,5,4,3
7677,755,5,23068.14,5,4,4
11438,755,5,23747.57,5,4,4
4986,755,5,23908.43,5,4,4
4467,755,5,23944.43,5,4,4
724,755,5,24003.07,5,4,4
2460,755,5,26003.66,5,4,4
6384,755,5,26894.89,5,4,4
5647,755,5,27258.8,5,4,4
6021,755,5,28060.3,5,4,4
11430,755,5,30770.2,5,4,4
743,755,5,30818.1,5,4,4
169,755,5,32932.6,5,4,5
10925,755,5,33877.53,5,4,5
6287,755,5,34031.18,5,4,5
11338,755,5,35275.49,5,4,5
4844,755,5,53274.62,5,5,5
8252,755,6,13922.6,5,5,2
4548,755,6,15886.91,5,5,2
6164,755,6,17195.94,5,5,3
4790,755,6,27606.33,5,5,4
10879,755,6,36581.88,5,5,5
1785,755,6,36741.41,5,5,5
6963,755,6,37795.69,5,5,5
7435,755,7,29316.2,5,5,4
5052,755,7,32223.23,5,5,5
10781,755,7,41791.06,5,5,5
9530,755,7,43978.35,5,5,5
3644,755,7,47125.61,5,5,5
5859,755,8,36898.55,5,5,5
1416,755,8,54224.19,5,5,5
10960,755,9,44827.44,5,5,5
2883,755,9,56351.79,5,5,5
9351,754,1,86.13,5,1,1
2318,754,2,6222.59,5,1,1
3106,754,2,6645.97,5,1,1
9417,754,2,8493.73,5,1,1
6017,754,2,9145.29,5,1,1
9821,754,2,9439.49,5,1,1
614,754,2,9994.24,5,1,2
5757,754,2,11930.18,5,1,2
4466,754,2,12127.43,5,1,2
2757,754,2,15425.1,5,2,2
9398,754,2,23302.0,5,2,4
5168,754,3,9109.51,5,2,1
11713,754,3,10403.75,5,2,2
6009,754,3,10729.39,5,2,2
784,754,3,11714.32,5,2,2
11559,754,3,12123.01,5,2,2
11557,754,3,12192.7,5,2,2
1404,754,3,12782.86,5,2,2
11487,754,3,14048.84,5,2,2
8197,754,3,14381.31,5,2,2
8623,754,3,14658.13,5,2,2
6883,754,3,16409.07,5,2,3
8487,754,3,17884.55,5,2,3
11096,754,3,18608.59,5,2,3
10592,754,3,24398.22,5,3,4
2035,754,3,29131.46,5,3,4
9217,754,3,29389.95,5,3,4
5244,754,4,14137.88,5,3,2
9813,754,4,14450.09,5,3,2
9835,754,4,19377.41,5,3,3
6536,754,4,20182.32,5,3,3
8529,754,4,21086.26,5,3,3
6838,754,4,21578.34,5,3,3
11903,754,4,23933.84,5,3,4
6491,754,4,33750.19,5,4,5
7761,754,4,47626.29,5,4,5
2034,754,4,48015.8,5,4,5
1733,754,5,8973.8,5,4,1
6881,754,5,18060.53,5,4,3
7826,754,5,21917.8,5,4,3
4807,754,5,22050.6,5,4,3
10515,754,5,23071.04,5,4,4
5930,754,5,26725.21,5,4,4
8740,754,5,26726.41,5,4,4
7044,754,5,27097.78,5,4,4
8084,754,5,31390.04,5,4,4
5455,754,5,33768.43,5,4,5
9147,754,5,37899.06,5,4,5
778,754,6,21382.92,5,5,3
3231,754,6,21837.44,5,5,3
3382,754,6,22333.34,5,5,3
8236,754,6,33045.6,5,5,5
6549,754,6,34391.71,5,5,5
4837,754,6,37737.72,5,5,5
7002,754,6,38570.84,5,5,5
3410,754,6,39060.79,5,5,5
6777,754,6,43067.41,5,5,5
4721,754,6,46773.79,5,5,5
7335,754,6,49191.21,5,5,5
1319,754,7,23673.45,5,5,4
2194,754,7,24028.84,5,5,4
9953,754,7,35502.64,5,5,5
5510,754,7,37112.72,5,5,5
8752,754,7,58513.8,5,5,5
11946,754,8,30736.72,5,5,4
10571,754,8,35243.39,5,5,5
3755,754,8,39662.45,5,5,5
4415,754,8,42013.71,5,5,5
3785,754,8,59457.82,5,5,5
1871,754,9,51341.43,5,5,5
1922,754,10,44368.26,5,5,5
5216,754,10,58627.98,5,5,5
5207,753,2,6128.08,5,1,1
9371,753,2,6562.38,5,1,1
5762,753,2,9978.5,5,1,2
9899,753,2,21145.11,5,2,3
124,753,3,6687.29,5,2,1
3849,753,3,10779.84,5,2,2
3736,753,3,12254.54,5,2,2
11412,753,3,12692.36,5,2,2
7394,753,3,14604.12,5,2,2
2411,753,3,15185.23,5,2,2
1996,753,3,22965.03,5,3,4
179,753,3,32847.61,5,3,5
7815,753,4,17938.5,5,3,3
334,753,4,19390.33,5,3,3
6992,753,4,19645.05,5,3,3
3839,753,4,20216.6,5,3,3
4960,753,4,20469.11,5,3,3
7751,753,4,23063.26,5,3,4
7173,753,4,23358.44,5,3,4
2562,753,4,26451.96,5,4,4
9912,753,4,26859.71,5,4,4
499,753,4,28437.7,5,4,4
3481,753,5,18985.42,5,4,3
5386,753,5,19531.49,5,4,3
1051,753,5,20426.25,5,4,3
7619,753,5,21140.34,5,4,3
9969,753,5,21350.22,5,4,3
11008,753,5,23264.49,5,4,4
9654,753,5,24368.75,5,4,4
6832,753,5,26029.02,5,4,4
10654,753,5,26449.89,5,4,4
8106,753,5,27655.34,5,4,4
2331,753,5,29440.59,5,4,4
11067,753,5,30147.39,5,4,4
11648,753,5,40178.25,5,4,5
1489,753,5,46922.88,5,5,5
1971,753,6,16759.97,5,5,3
2087,753,6,25848.74,5,5,4
9763,753,6,29706.07,5,5,4
9284,753,6,32256.08,5,5,5
7308,753,6,36223.41,5,5,5
2719,753,6,37303.82,5,5,5
534,753,6,40172.02,5,5,5
11594,753,7,23747.78,5,5,4
2915,753,7,36931.73,5,5,5
2704,753,7,37433.05,5,5,5
720,753,7,38545.39,5,5,5
5680,753,8,27019.19,5,5,4
8164,753,8,35923.07,5,5,5
2783,753,8,42518.82,5,5,5
11352,753,8,48442.56,5,5,5
9341,753,8,53503.14,5,5,5
25,753,8,61230.11,5,5,5
956,753,10,51994.97,5,5,5
964,753,10,70051.38,5,5,5
8548,752,2,5324.31,5,1,1
670,752,2,7846.5,5,1,1
4303,752,2,11678.68,5,1,2
11763,752,2,14639.37,5,2,2
7281,752,3,7491.25,5,2,1
4632,752,3,9737.79,5,2,1
2013,752,3,10720.09,5,2,2
2282,752,3,15087.82,5,2,2
6740,752,3,21659.88,5,3,3
792,752,3,39996.31,5,3,5
6386,752,4,8678.38,5,3,1
5114,752,4,12401.54,5,3,2
3679,752,4,14233.32,5,3,2
4959,752,4,14949.04,5,3,2
4642,752,4,17272.44,5,3,3
1566,752,4,22247.45,5,3,3
1381,752,4,22479.18,5,3,3
7064,752,4,32844.21,5,4,5
9748,752,4,34111.92,5,4,5
4076,752,5,11842.98,5,4,2
3322,752,5,13544.16,5,4,2
2997,752,5,17457.88,5,4,3
702,752,5,21680.47,5,4,3
3428,752,5,23089.16,5,4,4
9038,752,5,23896.4,5,4,4
7928,752,5,24932.72,5,4,4
3252,752,5,26894.9,5,4,4
1943,752,5,27225.68,5,4,4
7568,752,5,28763.77,5,4,4
2568,752,5,30235.3,5,4,4
2347,752,5,30658.3,5,4,4
1189,752,6,19755.58,5,5,3
2677,752,6,25452.3,5,5,4
6407,752,6,26438.66,5,5,4
11980,752,6,33829.88,5,5,5
5429,752,6,39252.16,5,5,5
8335,752,6,40970.77,5,5,5
7694,752,6,42247.14,5,5,5
4203,752,6,43196.53,5,5,5
2249,752,7,40055.01,5,5,5
11761,752,7,44730.42,5,5,5
5390,752,9,36533.27,5,5,5
3053,752,9,38322.44,5,5,5
5376,752,10,48026.39,5,5,5
4351,752,12,36474.51,5,5,5
8121,751,1,920.35,5,1,1
6524,751,1,968.7,5,1,1
6137,751,1,2120.82,5,1,1
5366,751,1,6423.57,5,1,1
6676,751,2,2277.75,5,1,1
4228,751,2,10491.35,5,1,2
221,751,2,12740.72,5,1,2
11884,751,2,13654.29,5,2,2
6556,751,3,5964.83,5,2,1
10756,751,3,8054.27,5,2,1
3959,751,3,8529.71,5,2,1
7643,751,3,8541.55,5,2,1
8361,751,3,10181.49,5,2,2
10116,751,3,10546.86,5,2,2
10054,751,3,11003.94,5,2,2
6898,751,3,13688.72,5,2,2
2052,751,3,15646.2,5,2,2
1283,751,3,20902.1,5,3,3
3925,751,3,22749.1,5,3,3
11212,751,4,11063.7,5,3,2
10998,751,4,14573.35,5,3,2
205,751,4,16047.25,5,3,2
5826,751,4,18287.97,5,3,3
2505,751,4,20200.9,5,3,3
3782,751,4,21247.86,5,3,3
336,751,4,28323.72,5,4,4
1208,751,4,32383.82,5,4,5
11568,751,4,38299.91,5,4,5
7904,751,4,41698.76,5,4,5
10238,751,5,14020.51,5,4,2
9635,751,5,17450.43,5,4,3
4316,751,5,17600.28,5,4,3
10631,751,5,17816.21,5,4,3
9732,751,5,19733.51,5,4,3
3444,751,5,20075.32,5,4,3
5678,751,5,20812.41,5,4,3
3196,751,5,20910.64,5,4,3
5896,751,5,21470.48,5,4,3
5962,751,5,21633.24,5,4,3
8226,751,5,22270.55,5,4,3
672,751,5,22918.2,5,4,4
6416,751,5,29325.19,5,4,4
