item_id,pedido_id,produto_id,quantidade,preco_unitario,desconto
IT080266,PD043543,P0016,2,470.07,52.23
IT080267,PD043544,P0049,3,451.48,0.0
IT080268,PD043545,P0069,2,448.19,0.0
IT080269,PD043545,P0025,3,471.5,0.0
IT080270,PD043545,P0045,1,755.82,0.0
IT080271,PD043545,P0037,4,19.61,0.0
IT080272,PD043545,P0119,5,249.44,0.0
IT080273,PD043546,P0007,3,710.09,0.0
IT080274,PD043547,P0033,3,249.58,0.0
IT080275,PD043548,P0096,5,88.1,4.64
IT080276,PD043549,P0120,3,526.27,27.7
IT080277,PD043550,P0036,4,1187.68,65.98
IT080278,PD043551,P0001,2,294.97,32.77
IT080279,PD043552,P0149,4,657.94,0.0
IT080280,PD043552,P0091,4,284.8,14.99
IT080281,PD043552,P0128,1,140.88,15.65
IT080282,PD043552,P0081,1,306.0,16.1
IT080283,PD043553,P0130,4,441.9,49.1
IT080284,PD043554,P0066,3,327.19,36.35
IT080285,PD043554,P0149,4,657.94,0.0
IT080286,PD043554,P0014,2,181.73,0.0
IT080287,PD043554,P0013,4,376.03,19.79
IT080288,PD043554,P0122,4,701.02,77.89
IT080289,PD043555,P0098,4,298.09,0.0
IT080290,PD043555,P0049,2,451.48,0.0
IT080291,PD043556,P0084,2,282.85,0.0
IT080292,PD043557,P0074,2,523.99,0.0
IT080293,PD043557,P0112,3,93.22,0.0
IT080294,PD043557,P0048,5,625.82,32.94
IT080295,PD043557,P0027,3,799.48,0.0
IT080296,PD043558,P0013,5,395.82,0.0
IT080297,PD043558,P0002,5,626.21,0.0
IT080298,PD043559,P0096,2,92.74,0.0
IT080299,PD043559,P0043,5,274.67,0.0
IT080300,PD043560,P0096,3,83.47,9.27
IT080301,PD043561,P0104,3,84.77,14.96
IT080302,PD043561,P0127,2,689.42,36.29
IT080303,PD043562,P0119,3,249.44,0.0
IT080304,PD043562,P0142,3,328.61,0.0
IT080305,PD043563,P0061,5,689.21,0.0
IT080306,PD043564,P0048,2,658.76,0.0
IT080307,PD043564,P0033,1,237.1,12.48
IT080308,PD043565,P0148,2,121.1,0.0
IT080309,PD043566,P0136,1,690.82,0.0
IT080310,PD043567,P0068,1,802.33,0.0
IT080311,PD043567,P0072,3,430.2,0.0
IT080312,PD043567,P0063,2,205.33,0.0
IT080313,PD043568,P0084,4,282.85,0.0
IT080314,PD043568,P0143,2,497.86,0.0
IT080315,PD043568,P0054,5,357.67,0.0
IT080316,PD043568,P0030,5,52.76,0.0
IT080317,PD043568,P0012,1,233.05,25.89
IT080318,PD043569,P0051,3,41.24,0.0
IT080319,PD043569,P0106,4,677.05,0.0
IT080320,PD043569,P0057,3,751.73,39.56
IT080321,PD043569,P0112,4,93.22,0.0
IT080322,PD043569,P0122,4,778.91,0.0
IT080323,PD043570,P0048,2,658.76,0.0
IT080324,PD043570,P0101,4,495.99,55.11
IT080325,PD043570,P0001,1,327.74,0.0
IT080326,PD043571,P0001,3,327.74,0.0
IT080327,PD043572,P0073,2,252.84,0.0
IT080328,PD043572,P0121,1,800.28,0.0
IT080329,PD043572,P0005,2,491.08,25.85
IT080330,PD043572,P0130,2,417.35,73.65
IT080331,PD043573,P0023,5,219.53,11.55
IT080332,PD043573,P0003,2,145.28,0.0
IT080333,PD043574,P0050,1,32.6,3.62
IT080334,PD043575,P0101,3,551.1,0.0
IT080335,PD043576,P0036,2,659.82,0.0
IT080336,PD043577,P0039,1,659.01,0.0
IT080337,PD043577,P0035,2,77.25,0.0
IT080338,PD043578,P0038,4,605.23,0.0
IT080339,PD043579,P0135,5,283.66,31.52
IT080340,PD043580,P0137,1,739.01,0.0
IT080341,PD043581,P0072,5,430.2,0.0
IT080342,PD043582,P0118,5,178.03,0.0
IT080343,PD043583,P0038,1,514.45,90.78
IT080344,PD043584,P0130,2,491.0,0.0
IT080345,PD043585,P0003,5,145.28,0.0
IT080346,PD043586,P0094,4,662.51,34.87
IT080347,PD043587,P0074,2,497.79,26.2
IT080348,PD043587,P0094,5,627.64,69.74
IT080349,PD043588,P0051,5,41.24,0.0
IT080350,PD043589,P0067,5,115.09,0.0
IT080351,PD043590,P0087,2,442.6,0.0
IT080352,PD043591,P0039,2,626.06,32.95
IT080353,PD043591,P0083,4,76.83,13.56
IT080354,PD043591,P0075,3,49.28,8.7
IT080355,PD043591,P0045,5,755.82,0.0
IT080356,PD043592,P0095,1,457.26,0.0
IT080357,PD043592,P0107,5,559.39,0.0
IT080358,PD043593,P0145,5,254.26,0.0
IT080359,PD043593,P0110,4,501.7,55.74
IT080360,PD043594,P0019,2,228.95,40.4
IT080361,PD043594,P0088,5,470.66,83.06
IT080362,PD043594,P0055,1,206.05,0.0
IT080363,PD043595,P0137,5,739.01,0.0
IT080364,PD043596,P0030,3,52.76,0.0
IT080365,PD043597,P0097,3,766.85,0.0
IT080366,PD043598,P0119,2,224.5,24.94
IT080367,PD043598,P0019,5,242.42,26.94
IT080368,PD043599,P0132,2,125.37,6.6
IT080369,PD043600,P0069,3,448.19,0.0
IT080370,PD043601,P0065,1,20.81,0.0
IT080371,PD043602,P0101,3,1377.75,0.0
IT080372,PD043602,P0047,3,650.26,0.0
IT080373,PD043603,P0018,5,739.17,82.13
IT080374,PD043603,P0137,3,739.01,0.0
IT080375,PD043604,P0107,4,559.39,0.0
IT080376,PD043604,P0013,3,395.82,0.0
IT080377,PD043605,P0148,4,108.99,12.11
IT080378,PD043605,P0096,1,92.74,0.0
IT080379,PD043605,P0088,3,553.72,0.0
IT080380,PD043606,P0037,2,19.61,0.0
IT080381,PD043606,P0087,4,442.6,0.0
IT080382,PD043607,P0043,4,260.94,13.73
IT080383,PD043607,P0051,5,123.72,0.0
IT080384,PD043608,P0046,5,114.86,0.0
IT080385,PD043609,P0149,3,657.94,0.0
IT080386,PD043610,P0102,2,149.96,0.0
IT080387,PD043611,P0016,2,522.3,0.0
IT080388,PD043612,P0017,1,62.39,6.93
IT080389,PD043613,P0104,4,99.73,0.0
IT080390,PD043613,P0121,3,800.28,0.0
IT080391,PD043613,P0046,1,114.86,0.0
IT080392,PD043614,P0145,4,228.83,25.43
IT080393,PD043615,P0123,4,27.91,0.0
IT080394,PD043616,P0022,4,39.34,4.37
IT080395,PD043617,P0125,3,819.62,0.0
IT080396,PD043617,P0145,4,216.12,38.14
IT080397,PD043618,P0091,4,299.79,0.0
IT080398,PD043619,P0027,2,799.48,0.0
IT080399,PD043620,P0120,3,553.97,0.0
IT080400,PD043620,P0028,3,514.25,0.0
IT080401,PD043621,P0061,5,689.21,0.0
IT080402,PD043622,P0096,4,92.74,0.0
IT080403,PD043623,P0007,1,710.09,0.0
IT080404,PD043623,P0021,1,116.9,0.0
IT080405,PD043624,P0060,4,760.29,0.0
IT080406,PD043625,P0137,4,665.11,73.9
IT080407,PD043626,P0136,3,690.82,0.0
IT080408,PD043626,P0090,4,677.59,119.58
IT080409,PD043627,P0064,2,698.04,0.0
IT080410,PD043627,P0017,5,69.32,0.0
IT080411,PD043627,P0105,4,19.23,0.0
IT080412,PD043628,P0029,2,88.89,0.0
IT080413,PD043629,P0072,4,430.2,0.0
IT080414,PD043630,P0101,5,551.1,0.0
IT080415,PD043631,P0077,4,135.99,0.0
IT080416,PD043631,P0058,4,462.31,81.58
IT080417,PD043632,P0114,1,703.34,124.12
IT080418,PD043633,P0022,5,41.52,2.19
IT080419,PD043634,P0124,2,372.53,0.0
IT080420,PD043635,P0129,5,796.69,0.0
IT080421,PD043636,P0031,1,339.55,0.0
IT080422,PD043637,P0032,1,707.0,0.0
IT080423,PD043638,P0032,3,636.3,70.7
IT080424,PD043638,P0051,5,41.24,0.0
IT080425,PD043639,P0062,4,252.48,28.05
IT080426,PD043640,P0144,5,403.77,0.0
IT080427,PD043640,P0036,4,560.85,98.97
IT080428,PD043640,P0054,1,357.67,0.0
IT080429,PD043640,P0110,4,557.44,0.0
IT080430,PD043641,P0113,4,236.44,0.0
IT080431,PD043641,P0092,2,787.12,0.0
IT080432,PD043641,P0123,2,27.91,0.0
IT080433,PD043642,P0046,4,114.86,0.0
IT080434,PD043643,P0143,5,497.86,0.0
IT080435,PD043643,P0032,1,707.0,0.0
IT080436,PD043643,P0076,5,696.06,77.34
IT080437,PD043643,P0064,2,698.04,0.0
IT080438,PD043643,P0088,2,470.66,83.06
IT080439,PD043644,P0015,1,458.7,50.97
IT080440,PD043644,P0134,5,597.01,0.0
IT080441,PD043644,P0059,4,583.16,102.91
IT080442,PD043644,P0118,1,178.03,0.0
IT080443,PD043645,P0046,4,103.37,11.49
IT080444,PD043646,P0017,4,65.85,3.47
IT080445,PD043647,P0117,2,496.71,0.0
IT080446,PD043648,P0044,1,624.22,0.0
IT080447,PD043648,P0027,4,799.48,0.0
IT080448,PD043648,P0022,3,41.52,2.19
IT080449,PD043649,P0075,4,57.98,0.0
IT080450,PD043650,P0061,1,689.21,0.0
IT080451,PD043651,P0142,5,328.61,0.0
IT080452,PD043651,P0004,3,63.5,0.0
IT080453,PD043652,P0043,2,274.67,0.0
IT080454,PD043652,P0091,1,299.79,0.0
IT080455,PD043652,P0102,3,149.96,0.0
IT080456,PD043652,P0025,5,471.5,0.0
IT080457,PD043653,P0096,4,88.1,4.64
IT080458,PD043653,P0032,3,671.65,35.35
IT080459,PD043654,P0120,2,526.27,27.7
IT080460,PD043654,P0019,1,269.35,0.0
IT080461,PD043654,P0078,2,754.22,83.8
IT080462,PD043655,P0087,1,442.6,0.0
IT080463,PD043655,P0041,2,550.6,97.16
IT080464,PD043656,P0113,5,236.44,0.0
IT080465,PD043656,P0008,1,166.82,0.0
IT080466,PD043657,P0148,3,115.04,6.06
IT080467,PD043658,P0054,5,357.67,0.0
IT080468,PD043658,P0042,1,291.3,0.0
IT080469,PD043658,P0064,2,698.04,0.0
IT080470,PD043658,P0068,5,802.33,0.0
IT080471,PD043658,P0110,2,529.57,27.87
IT080472,PD043659,P0127,2,725.7,0.0
IT080473,PD043659,P0052,3,277.49,0.0
IT080474,PD043660,P0054,2,357.67,0.0
IT080475,PD043660,P0145,4,254.26,0.0
IT080476,PD043660,P0138,1,441.97,0.0
IT080477,PD043661,P0051,5,41.24,0.0
IT080478,PD043661,P0040,3,314.32,0.0
IT080479,PD043661,P0011,1,447.02,78.88
IT080480,PD043661,P0065,3,19.77,1.04
IT080481,PD043662,P0147,2,701.87,0.0
IT080482,PD043663,P0088,3,553.72,0.0
IT080483,PD043664,P0080,2,213.43,0.0
IT080484,PD043665,P0087,3,376.21,66.39
IT080485,PD043665,P0077,1,135.99,0.0
IT080486,PD043666,P0107,4,559.39,0.0
IT080487,PD043666,P0134,1,597.01,0.0
IT080488,PD043667,P0071,2,818.64,0.0
IT080489,PD043668,P0110,1,501.7,55.74
IT080490,PD043668,P0130,1,491.0,0.0
IT080491,PD043668,P0064,1,628.24,69.8
IT080492,PD043669,P0068,1,802.33,0.0
IT080493,PD043670,P0119,4,249.44,0.0
IT080494,PD043671,P0091,1,299.79,0.0
IT080495,PD043671,P0098,1,298.09,0.0
IT080496,PD043671,P0039,1,659.01,0.0
IT080497,PD043672,P0101,1,551.1,0.0
IT080498,PD043672,P0049,3,451.48,0.0
IT080499,PD043672,P0116,5,576.87,101.8
IT080500,PD043672,P0038,1,605.23,0.0
IT080501,PD043673,P0095,5,388.67,68.59
IT080502,PD043673,P0034,2,132.67,0.0
IT080503,PD043673,P0052,4,249.74,27.75
IT080504,PD043673,P0136,5,690.82,0.0
IT080505,PD043674,P0075,2,57.98,0.0
IT080506,PD043674,P0013,5,395.82,0.0
IT080507,PD043674,P0020,4,586.33,0.0
IT080508,PD043674,P0142,4,312.18,16.43
IT080509,PD043675,P0127,1,725.7,0.0
IT080510,PD043675,P0033,4,249.58,0.0
IT080511,PD043676,P0089,1,591.93,0.0
IT080512,PD043677,P0066,5,345.36,18.18
IT080513,PD043677,P0001,1,327.74,0.0
IT080514,PD043677,P0041,1,450.27,0.0
IT080515,PD043678,P0109,3,272.37,14.34
IT080516,PD043678,P0058,3,543.89,0.0
IT080517,PD043678,P0040,1,314.32,0.0
IT080518,PD043678,P0018,5,739.17,82.13
IT080519,PD043679,P0124,1,372.53,0.0
IT080520,PD043679,P0056,2,244.09,12.85
IT080521,PD043680,P0130,1,491.0,0.0
IT080522,PD043680,P0090,4,717.45,79.72
IT080523,PD043680,P0114,2,827.46,0.0
IT080524,PD043681,P0128,5,156.53,0.0
IT080525,PD043681,P0119,4,249.44,0.0
IT080526,PD043682,P0033,3,249.58,0.0
IT080527,PD043683,P0052,2,249.74,27.75
IT080528,PD043683,P0011,3,499.6,26.3
IT080529,PD043683,P0056,4,256.94,0.0
IT080530,PD043684,P0031,5,339.55,0.0
IT080531,PD043685,P0080,1,192.09,21.34
IT080532,PD043686,P0033,4,212.14,37.44
IT080533,PD043686,P0050,5,36.22,0.0
IT080534,PD043687,P0082,4,489.6,54.4
IT080535,PD043688,P0061,2,689.21,0.0
IT080536,PD043689,P0073,2,252.84,0.0
IT080537,PD043690,P0127,5,725.7,0.0
IT080538,PD043691,P0052,1,277.49,0.0
IT080539,PD043691,P0020,5,586.33,0.0
IT080540,PD043691,P0127,4,725.7,0.0
IT080541,PD043691,P0091,5,299.79,0.0
IT080542,PD043692,P0127,4,616.84,108.86
IT080543,PD043692,P0125,3,819.62,0.0
IT080544,PD043693,P0091,3,284.8,14.99
IT080545,PD043694,P0019,5,269.35,0.0
IT080546,PD043695,P0118,4,178.03,0.0
IT080547,PD043695,P0037,4,19.61,0.0
IT080548,PD043695,P0112,3,93.22,0.0
IT080549,PD043695,P0139,3,613.42,68.16
IT080550,PD043696,P0047,2,650.26,0.0
IT080551,PD043697,P0023,5,231.08,0.0
IT080552,PD043697,P0090,3,677.59,119.58
IT080553,PD043697,P0051,3,39.18,2.06
IT080554,PD043698,P0099,2,527.99,93.18
IT080555,PD043699,P0098,3,298.09,0.0
IT080556,PD043699,P0105,2,19.23,0.0
IT080557,PD043699,P0014,1,172.64,9.09
IT080558,PD043700,P0030,4,52.76,0.0
IT080559,PD043700,P0013,3,356.24,39.58
IT080560,PD043700,P0089,1,591.93,0.0
IT080561,PD043701,P0053,2,772.82,0.0
IT080562,PD043702,P0081,4,273.79,48.32
IT080563,PD043702,P0133,3,672.85,74.76
IT080564,PD043702,P0036,2,626.83,32.99
IT080565,PD043702,P0017,3,62.39,6.93
IT080566,PD043702,P0041,1,667.19,0.0
IT080567,PD043703,P0091,1,284.8,14.99
IT080568,PD043703,P0058,2,543.89,0.0
IT080569,PD043704,P0021,1,111.06,5.85
IT080570,PD043705,P0065,5,19.77,1.04
IT080571,PD043706,P0013,3,395.82,0.0
IT080572,PD043706,P0073,4,214.91,37.93
IT080573,PD043706,P0014,2,181.73,0.0
IT080574,PD043707,P0112,2,93.22,0.0
IT080575,PD043707,P0015,5,509.67,0.0
IT080576,PD043708,P0072,3,430.2,0.0
IT080577,PD043709,P0010,2,375.67,0.0
IT080578,PD043709,P0026,3,783.37,41.23
IT080579,PD043710,P0088,2,526.03,27.69
IT080580,PD043710,P0109,5,286.71,0.0
IT080581,PD043711,P0111,4,479.49,84.62
IT080582,PD043712,P0132,1,112.17,19.8
IT080583,PD043713,P0009,5,269.04,0.0
IT080584,PD043714,P0146,5,34.4,6.07
IT080585,PD043715,P0103,2,521.37,0.0
IT080586,PD043716,P0134,2,597.01,0.0
IT080587,PD043716,P0111,4,564.11,0.0
IT080588,PD043716,P0122,5,701.02,77.89
IT080589,PD043717,P0005,2,516.93,0.0
IT080590,PD043717,P0094,5,592.77,104.61
IT080591,PD043718,P0142,4,295.75,32.86
IT080592,PD043719,P0137,2,739.01,0.0
IT080593,PD043719,P0006,4,28.97,3.22
IT080594,PD043720,P0079,5,576.23,0.0
IT080595,PD043720,P0104,1,89.76,9.97
IT080596,PD043721,P0139,3,681.58,0.0
IT080597,PD043722,P0120,4,553.97,0.0
IT080598,PD043723,P0103,3,495.3,26.07
IT080599,PD043724,P0081,1,322.1,0.0
IT080600,PD043724,P0107,3,503.45,55.94
IT080601,PD043725,P0086,3,580.77,0.0
IT080602,PD043726,P0099,2,621.17,0.0
IT080603,PD043727,P0120,1,553.97,0.0
IT080604,PD043727,P0066,1,345.36,18.18
IT080605,PD043728,P0008,5,158.48,8.34
IT080606,PD043728,P0035,4,77.25,0.0
IT080607,PD043729,P0006,3,28.97,3.22
IT080608,PD043730,P0100,5,755.72,0.0
IT080609,PD043730,P0142,1,328.61,0.0
IT080610,PD043730,P0088,5,553.72,0.0
IT080611,PD043731,P0074,4,523.99,0.0
IT080612,PD043731,P0026,2,824.6,0.0
IT080613,PD043731,P0120,1,553.97,0.0
IT080614,PD043732,P0004,5,60.32,3.18
IT080615,PD043732,P0064,1,698.04,0.0
IT080616,PD043732,P0134,1,597.01,0.0
IT080617,PD043733,P0134,1,597.01,0.0
IT080618,PD043733,P0022,3,39.34,4.37
IT080619,PD043734,P0081,3,322.1,0.0
IT080620,PD043734,P0052,5,277.49,0.0
IT080621,PD043735,P0140,3,601.14,0.0
IT080622,PD043736,P0122,5,739.96,38.95
IT080623,PD043737,P0054,4,357.67,0.0
IT080624,PD043738,P0068,4,681.98,120.35
IT080625,PD043739,P0054,5,357.67,0.0
IT080626,PD043740,P0054,2,321.9,35.77
IT080627,PD043740,P0083,3,85.87,4.52
IT080628,PD043741,P0101,2,551.1,0.0
IT080629,PD043741,P0128,5,156.53,0.0
IT080630,PD043742,P0125,3,819.62,0.0
IT080631,PD043743,P0061,3,654.75,34.46
IT080632,PD043744,P0090,4,797.17,0.0
IT080633,PD043744,P0109,3,286.71,0.0
IT080634,PD043745,P0031,2,339.55,0.0
IT080635,PD043745,P0112,2,88.56,4.66
IT080636,PD043745,P0017,4,69.32,0.0
IT080637,PD043745,P0051,5,41.24,0.0
IT080638,PD043746,P0016,4,522.3,0.0
IT080639,PD043747,P0056,1,231.25,25.69
IT080640,PD043748,P0062,5,280.53,0.0
IT080641,PD043748,P0121,3,800.28,0.0
IT080642,PD043749,P0066,1,345.36,18.18
IT080643,PD043750,P0079,4,547.42,28.81
IT080644,PD043750,P0106,2,810.53,0.0
IT080645,PD043751,P0103,4,521.37,0.0
IT080646,PD043752,P0033,1,237.1,12.48
IT080647,PD043753,P0131,2,449.25,79.28
IT080648,PD043753,P0121,3,800.28,0.0
IT080649,PD043754,P0060,1,760.29,0.0
IT080650,PD043754,P0087,4,442.6,0.0
IT080651,PD043755,P0014,3,163.56,18.17
IT080652,PD043755,P0081,5,289.89,32.21
IT080653,PD043756,P0023,3,207.97,23.11
IT080654,PD043757,P0049,2,451.48,0.0
IT080655,PD043758,P0138,1,419.87,22.1
IT080656,PD043758,P0019,4,269.35,0.0
IT080657,PD043759,P0052,4,277.49,0.0
IT080658,PD043760,P0007,1,710.09,0.0
IT080659,PD043760,P0015,5,484.19,25.48
IT080660,PD043760,P0103,4,521.37,0.0
IT080661,PD043760,P0114,3,786.09,41.37
IT080662,PD043761,P0050,1,32.6,3.62
IT080663,PD043762,P0096,5,92.74,0.0
IT080664,PD043763,P0049,3,451.48,0.0
IT080665,PD043764,P0050,3,36.22,0.0
IT080666,PD043764,P0075,5,55.08,2.9
IT080667,PD043765,P0128,2,156.53,0.0
IT080668,PD043766,P0068,4,802.33,0.0
IT080669,PD043766,P0098,3,283.19,14.9
IT080670,PD043767,P0040,2,314.32,0.0
IT080671,PD043768,P0047,4,585.23,65.03
IT080672,PD043768,P0149,4,625.04,32.9
IT080673,PD043769,P0093,5,195.82,34.56
IT080674,PD043769,P0092,2,669.05,118.07
IT080675,PD043769,P0102,4,149.96,0.0
IT080676,PD043769,P0029,3,88.89,0.0
IT080677,PD043770,P0143,5,497.86,0.0
IT080678,PD043770,P0034,2,126.04,6.63
IT080679,PD043770,P0136,5,621.74,69.08
IT080680,PD043770,P0030,2,52.76,0.0
IT080681,PD043771,P0034,5,132.67,0.0
IT080682,PD043772,P0054,4,357.67,0.0
IT080683,PD043773,P0107,1,531.42,27.97
IT080684,PD043774,P0083,1,90.39,0.0
IT080685,PD043775,P0087,5,442.6,0.0
IT080686,PD043775,P0112,5,79.24,13.98
IT080687,PD043776,P0003,2,145.28,0.0
IT080688,PD043776,P0012,1,258.94,0.0
IT080689,PD043777,P0008,5,166.82,0.0
IT080690,PD043778,P0027,5,799.48,0.0
IT080691,PD043778,P0138,2,375.67,66.3
IT080692,PD043778,P0124,5,372.53,0.0
IT080693,PD043779,P0133,3,747.61,0.0
IT080694,PD043779,P0010,4,375.67,0.0
IT080695,PD043780,P0125,5,2049.05,0.0
IT080696,PD043780,P0145,1,241.55,12.71
IT080697,PD043781,P0050,4,36.22,0.0
IT080698,PD043782,P0122,2,701.02,77.89
IT080699,PD043783,P0052,1,235.87,41.62
IT080700,PD043784,P0088,2,553.72,0.0
IT080701,PD043784,P0050,2,36.22,0.0
IT080702,PD043785,P0058,1,462.31,81.58
IT080703,PD043786,P0050,5,32.6,3.62
IT080704,PD043787,P0117,4,496.71,0.0
IT080705,PD043787,P0001,2,311.35,16.39
IT080706,PD043788,P0051,4,41.24,0.0
IT080707,PD043788,P0042,5,728.25,0.0
IT080708,PD043789,P0038,2,605.23,0.0
IT080709,PD043790,P0008,3,150.14,16.68
IT080710,PD043791,P0113,1,236.44,0.0
IT080711,PD043791,P0119,1,224.5,24.94
IT080712,PD043791,P0088,4,553.72,0.0
IT080713,PD043791,P0014,1,154.47,27.26
IT080714,PD043791,P0021,1,116.9,0.0
IT080715,PD043792,P0022,5,41.52,2.19
IT080716,PD043792,P0105,4,18.27,0.96
IT080717,PD043793,P0014,1,181.73,0.0
IT080718,PD043793,P0011,4,473.31,52.59
IT080719,PD043794,P0127,3,725.7,0.0
IT080720,PD043795,P0022,2,43.71,0.0
IT080721,PD043795,P0139,1,613.42,68.16
IT080722,PD043795,P0101,2,551.1,0.0
IT080723,PD043795,P0053,5,695.54,77.28
IT080724,PD043796,P0107,5,559.39,0.0
IT080725,PD043796,P0124,5,372.53,0.0
IT080726,PD043797,P0108,3,609.67,0.0
IT080727,PD043797,P0150,5,481.6,53.51
IT080728,PD043798,P0024,2,261.52,13.76
IT080729,PD043799,P0032,2,707.0,0.0
IT080730,PD043800,P0017,3,69.32,0.0
IT080731,PD043801,P0118,4,178.03,0.0
IT080732,PD043802,P0057,3,751.73,39.56
IT080733,PD043802,P0059,3,686.07,0.0
IT080734,PD043802,P0040,2,314.32,0.0
IT080735,PD043803,P0033,3,249.58,0.0
IT080736,PD043804,P0091,4,299.79,0.0
IT080737,PD043804,P0042,2,291.3,0.0
IT080738,PD043805,P0127,2,725.7,0.0
IT080739,PD043806,P0047,3,650.26,0.0
IT080740,PD043806,P0105,2,16.35,2.88
IT080741,PD043807,P0090,1,677.59,119.58
IT080742,PD043807,P0123,2,27.91,0.0
IT080743,PD043808,P0020,2,586.33,0.0
IT080744,PD043808,P0144,4,403.77,0.0
IT080745,PD043808,P0041,4,486.33,0.0
IT080746,PD043809,P0021,1,116.9,0.0
IT080747,PD043810,P0017,4,69.32,0.0
IT080748,PD043810,P0119,3,249.44,0.0
IT080749,PD043810,P0054,5,357.67,0.0
IT080750,PD043810,P0062,2,280.53,0.0
IT080751,PD043810,P0150,3,508.35,26.76
IT080752,PD043811,P0109,1,286.71,0.0
IT080753,PD043811,P0041,4,602.78,0.0
IT080754,PD043811,P0117,2,496.71,0.0
IT080755,PD043812,P0103,1,469.23,52.14
IT080756,PD043812,P0020,5,586.33,0.0
IT080757,PD043812,P0041,1,693.72,0.0
IT080758,PD043812,P0118,4,160.23,17.8
IT080759,PD043813,P0125,5,737.66,81.96
IT080760,PD043814,P0080,1,213.43,0.0
IT080761,PD043814,P0141,4,758.15,0.0
IT080762,PD043815,P0107,4,531.42,27.97
IT080763,PD043816,P0142,3,295.75,32.86
IT080764,PD043817,P0024,2,275.28,0.0
IT080765,PD043818,P0074,1,523.99,0.0
IT080766,PD043818,P0094,1,697.38,0.0
IT080767,PD043819,P0016,1,522.3,0.0
IT080768,PD043820,P0048,4,658.76,0.0
IT080769,PD043821,P0026,1,824.6,0.0
IT080770,PD043822,P0094,1,697.38,0.0
IT080771,PD043823,P0139,2,681.58,0.0
IT080772,PD043823,P0123,1,27.91,0.0
IT080773,PD043823,P0067,2,103.58,11.51
IT080774,PD043823,P0009,3,269.04,0.0
IT080775,PD043823,P0025,2,471.5,0.0
IT080776,PD043824,P0040,5,314.32,0.0
IT080777,PD043824,P0132,1,131.97,0.0
IT080778,PD043825,P0083,3,90.39,0.0
IT080779,PD043825,P0070,4,318.63,0.0
IT080780,PD043825,P0009,4,269.04,0.0
IT080781,PD043825,P0066,2,327.19,36.35
IT080782,PD043826,P0077,3,135.99,0.0
IT080783,PD043827,P0084,4,282.85,0.0
IT080784,PD043827,P0118,5,178.03,0.0
IT080785,PD043827,P0035,1,73.39,3.86
IT080786,PD043827,P0031,2,339.55,0.0
IT080787,PD043828,P0059,5,686.07,0.0
IT080788,PD043828,P0107,3,559.39,0.0
IT080789,PD043829,P0023,4,231.08,0.0
IT080790,PD043830,P0083,5,90.39,0.0
IT080791,PD043830,P0075,2,57.98,0.0
IT080792,PD043830,P0022,5,41.52,2.19
IT080793,PD043830,P0071,5,818.64,0.0
IT080794,PD043830,P0025,5,447.92,23.58
IT080795,PD043831,P0113,4,224.62,11.82
IT080796,PD043831,P0049,3,451.48,0.0
IT080797,PD043831,P0128,5,156.53,0.0
IT080798,PD043832,P0146,4,40.47,0.0
IT080799,PD043833,P0150,5,481.6,53.51
IT080800,PD043834,P0058,5,543.89,0.0
IT080801,PD043834,P0052,4,277.49,0.0
IT080802,PD043835,P0034,3,126.04,6.63
IT080803,PD043836,P0061,3,689.21,0.0
IT080804,PD043837,P0013,1,395.82,0.0
IT080805,PD043838,P0018,5,821.3,0.0
IT080806,PD043838,P0043,1,82.4,0.0
IT080807,PD043838,P0106,3,83.82,0.0
IT080808,PD043838,P0102,1,149.96,0.0
IT080809,PD043839,P0080,3,213.43,0.0
IT080810,PD043840,P0112,5,93.22,0.0
IT080811,PD043841,P0122,1,662.07,116.84
IT080812,PD043841,P0019,3,269.35,0.0
IT080813,PD043842,P0136,1,690.82,0.0
IT080814,PD043843,P0122,4,662.07,116.84
IT080815,PD043843,P0001,5,311.35,16.39
IT080816,PD043844,P0084,2,282.85,0.0
IT080817,PD043845,P0113,2,236.44,0.0
IT080818,PD043845,P0038,3,605.23,0.0
IT080819,PD043846,P0101,5,551.1,0.0
IT080820,PD043846,P0056,1,256.94,0.0
IT080821,PD043847,P0145,5,254.26,0.0
IT080822,PD043847,P0068,2,802.33,0.0
IT080823,PD043848,P0016,5,522.3,0.0
IT080824,PD043849,P0043,4,274.67,0.0
IT080825,PD043849,P0108,1,609.67,0.0
IT080826,PD043850,P0108,3,243.87,0.0
IT080827,PD043851,P0135,5,267.9,47.28
IT080828,PD043851,P0043,2,274.67,0.0
IT080829,PD043852,P0086,5,580.77,0.0
IT080830,PD043852,P0029,2,80.0,8.89
IT080831,PD043853,P0088,5,553.72,0.0
IT080832,PD043853,P0010,1,375.67,0.0
IT080833,PD043854,P0111,4,535.9,28.21
IT080834,PD043855,P0081,4,306.0,16.1
IT080835,PD043855,P0092,5,747.76,39.36
IT080836,PD043856,P0103,1,469.23,52.14
IT080837,PD043857,P0113,1,224.62,11.82
IT080838,PD043857,P0086,5,551.73,29.04
IT080839,PD043857,P0003,1,145.28,0.0
IT080840,PD043857,P0029,4,88.89,0.0
IT080841,PD043858,P0059,1,686.07,0.0
IT080842,PD043858,P0010,2,375.67,0.0
IT080843,PD043859,P0042,1,291.3,0.0
IT080844,PD043859,P0058,5,543.89,0.0
IT080845,PD043860,P0087,1,376.21,66.39
IT080846,PD043861,P0037,3,19.61,0.0
