item_id,pedido_id,produto_id,quantidade,preco_unitario,desconto
75466,41972,47,1,1357.66,0.0
75467,41972,67,1,2022.59,0.0
75468,41972,134,1,306.05,0.0
75469,41973,16,1,496.88,0.0
75470,41973,52,2,2043.74,0.0
75471,41973,26,1,588.04,0.0
75472,41974,74,3,639.52,0.0
75473,41974,137,3,1970.34,0.0
75474,41975,41,1,296.65,0.12
75475,41975,1,3,296.1,0.0
75476,41976,1,4,296.1,0.0
75477,41977,53,2,1919.27,0.0
75478,41977,66,1,1449.0,0.0
75479,41978,98,2,2490.32,0.12
75480,41978,90,2,1021.36,0.0
75481,41979,62,1,1585.14,0.0
75482,41979,82,1,1069.06,0.05
75483,41980,83,3,1661.44,0.05
75484,41981,23,4,1828.23,0.0
75485,41981,94,2,1680.92,0.1
75486,41981,110,1,248.9,0.0
75487,41982,145,2,1277.66,0.0
75488,41982,68,1,1654.28,0.02
75489,41982,78,4,432.45,0.0
75490,41983,104,1,762.46,0.0
75491,41984,65,3,348.13,0.0
75492,41985,3,4,1856.86,0.0
75493,41986,143,1,2303.51,0.0
75494,41986,62,2,1585.14,0.06
75495,41986,102,1,1764.78,0.0
75496,41987,73,4,367.65,0.0
75497,41988,44,4,1279.05,0.0
75498,41989,63,1,2151.9,0.08
75499,41990,142,2,508.65,0.0
75500,41991,39,3,1707.1,0.14
75501,41992,95,1,1001.55,0.09
75502,41992,54,2,2368.18,0.11
75503,41993,133,2,2453.25,0.05
75504,41993,90,3,1021.36,0.0
75505,41994,52,2,2043.74,0.0
75506,41995,79,1,2164.33,0.0
75507,41996,8,3,2027.39,0.07
75508,41996,88,2,2402.73,0.0
75509,41997,99,3,1274.59,0.0
75510,41997,32,2,1469.77,0.13
75511,41998,42,3,28.05,0.04
75512,41998,47,2,1357.66,0.08
75513,41998,64,1,710.62,0.0
75514,41999,33,1,917.75,0.0
75515,42000,92,1,223.32,0.0
75516,42001,111,3,129.34,0.0
75517,42001,143,1,2303.51,0.0
75518,42002,66,2,1449.0,0.0
75519,42002,128,1,571.64,0.0
75520,42003,2,3,573.56,0.0
75521,42003,2,4,573.56,0.02
75522,42004,40,4,1882.18,0.0
75523,42004,60,2,858.45,0.0
75524,42005,26,2,588.04,0.08
75525,42005,113,2,1115.75,0.0
75526,42005,9,3,1751.39,0.04
75527,42006,97,4,43.1,0.0
75528,42006,3,4,1856.86,0.12
75529,42007,141,4,1804.19,0.0
75530,42008,146,2,1017.95,0.0
75531,42008,53,4,1919.27,0.0
75532,42009,70,4,1640.57,0.0
75533,42009,97,3,43.1,0.12
75534,42010,41,2,296.65,0.0
75535,42010,8,4,2027.39,0.13
75536,42011,37,3,974.22,0.05
75537,42011,47,2,1357.66,0.0
75538,42011,145,1,1277.66,0.1
75539,42012,150,4,773.61,0.05
75540,42012,128,4,571.64,0.08
75541,42013,120,2,2212.65,0.14
75542,42013,83,1,1661.44,0.0
75543,42014,35,2,2155.54,0.0
75544,42015,130,1,572.85,0.0
75545,42015,29,3,1258.09,0.0
75546,42015,125,1,2009.54,0.09
75547,42016,17,1,585.19,0.0
75548,42016,14,3,215.42,0.0
75549,42017,1,1,296.1,0.07
75550,42018,137,2,1970.34,0.0
75551,42019,122,1,2164.22,0.0
75552,42019,55,1,2183.63,0.01
75553,42020,93,3,1316.5,0.0
75554,42020,17,2,585.19,0.0
75555,42021,135,3,1459.86,0.07
75556,42022,96,1,1153.92,0.0
75557,42023,128,1,571.64,0.0
75558,42023,129,3,887.15,0.09
75559,42024,62,2,1585.14,0.0
75560,42024,141,1,1804.19,0.12
75561,42024,55,1,2183.63,0.0
75562,42025,145,4,1277.66,0.06
75563,42026,19,1,709.37,0.0
75564,42026,65,2,348.13,0.06
75565,42027,49,2,68.3,0.0
75566,42027,22,1,197.08,0.0
75567,42028,64,2,710.62,0.0
75568,42028,42,3,28.05,0.03
75569,42028,123,4,2205.91,0.0
75570,42029,38,2,1332.2,0.0
75571,42029,92,3,223.32,0.0
75572,42029,69,2,1178.22,0.0
75573,42030,96,1,1153.92,0.0
75574,42030,1,1,296.1,0.1
75575,42031,128,2,571.64,0.0
75576,42031,1,2,296.1,0.0
75577,42031,85,1,1844.63,0.0
75578,42032,144,2,2123.08,0.0
75579,42033,119,3,1673.99,0.0
75580,42034,46,1,513.3,0.0
75581,42035,60,2,858.45,0.0
75582,42035,20,3,423.38,0.0
75583,42036,37,4,974.22,0.14
75584,42036,18,1,2141.19,0.12
75585,42036,94,1,1680.92,0.0
75586,42037,59,4,1139.69,0.04
75587,42037,70,2,1640.57,0.08
75588,42038,95,1,1001.55,0.0
75589,42039,88,2,2402.73,0.0
75590,42040,80,2,959.85,0.0
75591,42040,104,4,762.46,0.0
75592,42040,106,1,1391.99,0.06
75593,42041,87,2,2300.08,0.0
75594,42041,97,1,43.1,0.0
75595,42041,23,2,1828.23,0.0
75596,42042,9,1,1751.39,0.0
75597,42042,61,3,1479.33,0.01
75598,42043,101,3,726.77,0.12
75599,42043,98,3,2490.32,0.0
75600,42044,30,3,1157.95,0.0
75601,42044,92,4,223.32,0.0
75602,42045,133,2,2453.25,0.01
75603,42046,98,1,2490.32,0.0
75604,42046,27,2,1014.89,0.0
75605,42047,30,2,1157.95,0.0
75606,42048,41,1,296.65,0.0
75607,42049,79,2,2164.33,0.0
75608,42050,95,2,1001.55,0.0
75609,42050,36,2,1984.36,0.0
75610,42051,40,2,1882.18,0.01
75611,42052,92,1,223.32,0.0
75612,42052,37,2,974.22,0.0
75613,42053,127,1,968.7,0.0
75614,42054,2,3,573.56,0.0
75615,42054,69,3,1178.22,0.0
75616,42054,86,1,161.77,0.04
75617,42055,133,4,2453.25,0.07
75618,42055,79,1,2164.33,0.0
75619,42055,97,3,43.1,0.0
75620,42056,43,3,673.2,0.05
75621,42056,9,2,1751.39,0.0
75622,42057,58,2,1631.7,0.01
75623,42057,52,4,2043.74,0.0
75624,42058,142,3,508.65,0.0
75625,42058,76,4,145.46,0.0
75626,42058,144,4,2123.08,0.06
75627,42059,10,4,553.98,0.0
75628,42060,1,3,296.1,0.0
75629,42061,45,1,760.14,0.0
75630,42061,110,3,248.9,0.0
75631,42062,115,4,2261.74,0.08
75632,42063,140,2,1309.4,0.01
75633,42064,12,1,1517.24,0.0
75634,42065,50,1,613.84,0.0
75635,42066,100,3,2204.54,0.0
75636,42066,19,4,709.37,0.0
75637,42067,21,1,682.1,0.0
75638,42067,114,1,43.98,0.0
75639,42068,116,3,1464.62,0.0
75640,42069,122,4,2164.22,0.0
75641,42069,131,2,834.09,0.0
75642,42070,39,4,1707.1,0.0
75643,42070,66,4,1449.0,0.1
75644,42070,15,2,1553.93,0.0
75645,42071,140,2,1309.4,0.12
75646,42072,70,3,1640.57,0.0
75647,42072,28,3,2193.39,0.0
75648,42073,50,4,613.84,0.0
75649,42073,22,4,197.08,0.0
75650,42074,1,3,296.1,0.0
75651,42075,76,2,145.46,0.0
75652,42075,30,3,1157.95,0.13
75653,42076,79,3,2164.33,0.0
75654,42076,43,4,673.2,0.0
75655,42077,108,1,1592.91,0.05
75656,42078,18,4,2141.19,0.0
75657,42078,63,2,2151.9,0.03
75658,42078,48,3,2297.86,0.0
75659,42079,45,4,760.14,0.01
75660,42080,20,3,423.38,0.0
75661,42080,51,4,2368.43,0.09
75662,42081,55,2,2183.63,0.14
75663,42082,103,1,1331.77,0.0
75664,42083,62,3,1585.14,0.0
75665,42083,127,3,968.7,0.0
75666,42084,98,2,2490.32,0.0
75667,42085,35,1,2155.54,0.0
75668,42085,38,4,1332.2,0.13
75669,42086,147,2,495.76,0.0
75670,42087,36,2,1984.36,0.0
75671,42087,129,2,887.15,0.05
75672,42087,25,3,1401.24,0.0
75673,42088,125,4,2009.54,0.07
75674,42088,111,1,129.34,0.07
75675,42088,22,2,197.08,0.0
75676,42089,68,3,1654.28,0.0
75677,42089,26,1,588.04,0.09
75678,42089,18,1,2141.19,0.0
75679,42090,2,3,573.56,0.0
75680,42090,139,3,651.71,0.0
75681,42090,112,1,1600.04,0.0
75682,42091,48,1,2297.86,0.07
75683,42091,120,3,2212.65,0.0
75684,42092,89,2,189.93,0.0
75685,42093,143,4,2303.51,0.0
75686,42093,112,2,1600.04,0.09
75687,42094,67,1,2022.59,0.0
75688,42094,10,2,553.98,0.12
75689,42095,133,2,2453.25,0.06
75690,42096,7,2,1060.41,0.11
75691,42096,70,2,1640.57,0.0
75692,42097,82,2,1069.06,0.0
75693,42097,79,4,2164.33,0.0
75694,42098,145,3,1277.66,0.0
75695,42098,137,3,1970.34,0.0
75696,42099,53,4,1919.27,0.0
75697,42099,146,3,1017.95,0.05
75698,42100,120,3,2212.65,0.12
75699,42100,126,2,681.68,0.0
75700,42101,77,4,2423.11,0.13
75701,42101,52,4,2043.74,0.11
75702,42102,44,2,1279.05,0.06
75703,42102,34,1,1283.63,0.0
75704,42103,94,2,1680.92,0.09
75705,42104,33,4,917.75,0.0
75706,42104,23,3,1828.23,0.06
75707,42105,101,2,726.77,0.04
75708,42105,34,3,1283.63,0.0
75709,42105,120,1,2212.65,0.0
75710,42106,79,3,2164.33,0.0
75711,42107,56,3,2323.71,0.1
75712,42108,126,4,681.68,0.0
75713,42109,122,2,2164.22,0.1
75714,42110,9,2,1751.39,0.0
75715,42111,64,3,710.62,0.0
75716,42112,87,2,2300.08,0.0
75717,42112,70,4,1640.57,0.08
75718,42113,114,1,43.98,0.0
75719,42113,102,2,1764.78,0.0
75720,42114,29,3,1258.09,0.12
75721,42114,65,1,348.13,0.0
75722,42115,25,3,1401.24,0.06
75723,42115,64,3,710.62,0.0
75724,42115,94,1,1680.92,0.12
75725,42116,23,4,1828.23,0.0
75726,42116,113,1,1115.75,0.0
75727,42117,48,2,2297.86,0.0
75728,42117,79,2,2164.33,0.0
75729,42118,14,2,215.42,0.0
75730,42119,102,3,1764.78,0.0
75731,42119,114,2,43.98,0.04
75732,42120,36,2,1984.36,0.0
75733,42120,56,4,2323.71,0.05
75734,42121,97,2,43.1,0.0
75735,42121,14,1,215.42,0.0
75736,42122,99,3,1274.59,0.07
75737,42123,77,4,2423.11,0.0
75738,42123,27,4,1014.89,0.05
75739,42123,139,2,651.71,0.0
75740,42124,52,4,2043.74,0.0
75741,42124,113,3,1115.75,0.0
75742,42125,86,2,161.77,0.0
75743,42126,99,1,1274.59,0.0
75744,42127,84,4,755.84,0.0
75745,42128,108,3,1592.91,0.0
75746,42128,86,2,161.77,0.0
75747,42129,129,2,887.15,0.0
75748,42129,76,2,145.46,0.0
75749,42129,43,1,673.2,0.01
75750,42130,112,2,1600.04,0.01
75751,42131,33,4,917.75,0.13
75752,42131,50,1,613.84,0.0
75753,42131,76,1,145.46,0.0
75754,42132,71,3,1018.5,0.0
75755,42132,62,2,1585.14,0.1
75756,42133,74,3,639.52,0.0
75757,42133,48,4,2297.86,0.0
75758,42134,117,1,123.74,0.0
75759,42135,63,4,2151.9,0.0
75760,42136,24,4,689.47,0.0
75761,42136,10,4,553.98,0.0
75762,42137,104,4,762.46,0.0
75763,42138,142,2,508.65,0.0
75764,42138,34,1,1283.63,0.0
75765,42138,46,1,513.3,0.11
75766,42139,49,3,68.3,0.0
75767,42139,98,1,2490.32,0.03
75768,42139,91,1,630.61,0.09
75769,42140,115,1,2261.74,0.0
75770,42140,107,4,542.36,0.0
75771,42141,128,2,571.64,0.0
75772,42141,10,1,553.98,0.0
75773,42142,51,4,2368.43,0.12
75774,42143,57,2,518.85,0.0
75775,42143,52,4,2043.74,0.0
75776,42143,42,2,28.05,0.0
75777,42144,106,2,1391.99,0.0
75778,42144,43,3,673.2,0.02
75779,42145,22,1,197.08,0.0
75780,42145,61,1,1479.33,0.0
75781,42146,48,4,2297.86,0.0
75782,42146,86,3,161.77,0.0
75783,42147,127,3,968.7,0.0
75784,42147,31,3,1867.57,0.0
75785,42147,143,1,2303.51,0.05
75786,42148,116,1,1464.62,0.0
75787,42149,132,1,890.84,0.15
75788,42150,74,4,639.52,0.0
75789,42150,97,3,43.1,0.0
75790,42151,92,4,223.32,0.0
75791,42152,101,1,726.77,0.0
75792,42152,111,2,129.34,0.0
75793,42152,72,3,636.67,0.0
75794,42153,108,1,1592.91,0.0
75795,42154,58,3,1631.7,0.12
75796,42155,81,3,2317.76,0.0
75797,42155,25,1,1401.24,0.0
75798,42156,32,4,1469.77,0.0
75799,42156,34,4,1283.63,0.0
75800,42157,57,2,518.85,0.07
75801,42157,95,1,1001.55,0.0
75802,42158,121,2,1878.7,0.11
75803,42159,38,1,1332.2,0.09
75804,42159,21,1,682.1,0.0
75805,42159,36,4,1984.36,0.12
75806,42160,49,2,68.3,0.0
75807,42161,129,2,887.15,0.0
75808,42161,80,1,959.85,0.0
75809,42162,131,3,834.09,0.0
75810,42163,106,4,1391.99,0.0
75811,42163,38,3,1332.2,0.0
75812,42164,22,2,197.08,0.07
75813,42165,20,2,423.38,0.0
75814,42166,71,1,1018.5,0.0
75815,42166,75,3,2023.9,0.0
75816,42166,129,4,887.15,0.05
75817,42167,124,1,2312.73,0.0
75818,42167,59,1,1139.69,0.0
75819,42168,126,4,681.68,0.0
75820,42168,144,4,2123.08,0.13
75821,42169,51,4,2368.43,0.07
75822,42169,126,2,681.68,0.0
75823,42169,1,1,296.1,0.0
75824,42170,30,2,1157.95,0.0
75825,42171,6,3,513.12,0.05
75826,42171,146,1,1017.95,0.0
75827,42172,33,3,917.75,0.0
75828,42173,51,3,2368.43,0.0
75829,42173,57,3,518.85,0.0
75830,42173,101,2,726.77,0.0
75831,42174,140,4,1309.4,0.1
75832,42175,14,3,215.42,0.0
75833,42175,146,3,1017.95,0.0
75834,42175,134,3,306.05,0.0
75835,42176,36,2,1984.36,0.04
75836,42177,40,1,1882.18,0.15
75837,42177,104,1,762.46,0.0
75838,42178,56,3,2323.71,0.0
75839,42179,42,1,28.05,0.0
75840,42179,64,2,710.62,0.0
75841,42180,55,3,2183.63,0.09
75842,42181,47,1,1357.66,0.12
75843,42182,84,4,755.84,0.0
75844,42182,146,4,1017.95,0.0
75845,42183,105,2,675.88,0.0
75846,42184,111,3,129.34,0.0
75847,42184,60,1,858.45,0.0
75848,42185,18,1,2141.19,0.0
75849,42185,109,2,642.78,0.07
75850,42186,93,1,1316.5,0.13
75851,42187,28,3,2193.39,0.0
75852,42187,125,2,2009.54,0.1
75853,42188,111,1,129.34,0.0
75854,42188,141,2,1804.19,0.1
75855,42188,60,2,858.45,0.0
75856,42189,38,3,1332.2,0.01
75857,42190,28,3,2193.39,0.0
75858,42191,30,3,1157.95,0.0
75859,42192,109,4,642.78,0.0
75860,42193,67,4,2022.59,0.01
75861,42194,29,2,1258.09,0.08
75862,42195,123,3,2205.91,0.0
75863,42195,137,3,1970.34,0.0
75864,42195,87,4,2300.08,0.0
75865,42196,67,3,2022.59,0.0
75866,42196,146,1,1017.95,0.0
75867,42197,89,4,189.93,0.0
75868,42198,127,1,968.7,0.0
75869,42199,38,4,1332.2,0.0
75870,42199,143,2,2303.51,0.0
75871,42200,72,2,636.67,0.0
75872,42201,116,2,1464.62,0.0
75873,42202,34,4,1283.63,0.0
75874,42203,82,4,1069.06,0.0
75875,42203,73,4,367.65,0.0
75876,42204,13,2,1159.37,0.13
75877,42204,42,1,28.05,0.0
75878,42205,143,3,2303.51,0.0
75879,42206,33,1,917.75,0.06
75880,42206,117,2,123.74,0.0
75881,42207,128,2,571.64,0.01
75882,42207,112,3,1600.04,0.0
75883,42207,60,3,858.45,0.06
75884,42208,27,3,1014.89,0.0
75885,42208,81,1,2317.76,0.0
75886,42208,22,2,197.08,0.0
75887,42209,124,3,2312.73,0.0
75888,42210,69,1,1178.22,0.01
75889,42210,117,3,123.74,0.07
75890,42210,64,1,710.62,0.0
75891,42211,69,2,1178.22,0.0
75892,42211,17,4,585.19,0.05
75893,42211,6,1,513.12,0.0
75894,42212,110,3,248.9,0.0
75895,42212,62,2,1585.14,0.0
75896,42213,80,3,959.85,0.0
75897,42213,118,1,2249.33,0.0
75898,42213,143,2,2303.51,0.0
75899,42214,66,2,1449.0,0.0
75900,42214,39,4,1707.1,0.0
75901,42215,125,2,2009.54,0.0
75902,42215,139,3,651.71,0.0
75903,42216,10,4,553.98,0.0
75904,42216,32,2,1469.77,0.0
75905,42217,55,1,2183.63,0.0
75906,42218,101,4,726.77,0.0
75907,42218,119,2,1673.99,0.0
75908,42218,97,2,43.1,0.05
75909,42219,58,2,1631.7,0.0
75910,42219,4,3,1066.37,0.0
75911,42220,54,1,2368.18,0.0
75912,42220,62,4,1585.14,0.0
75913,42220,119,2,1673.99,0.0
75914,42221,22,4,197.08,0.0
75915,42221,45,1,760.14,0.0
75916,42221,79,1,2164.33,0.11
75917,42222,62,1,1585.14,0.0
75918,42223,126,4,681.68,0.04
75919,42224,26,3,588.04,0.09
75920,42224,43,2,673.2,0.14
75921,42224,96,3,1153.92,0.0
75922,42225,16,2,496.88,0.0
75923,42225,34,2,1283.63,0.02
75924,42226,50,4,613.84,0.0
75925,42227,117,3,123.74,0.05
75926,42227,68,1,1654.28,0.0
75927,42228,2,1,573.56,0.0
75928,42229,28,2,2193.39,0.08
75929,42230,110,2,248.9,0.08
75930,42230,5,2,597.0,0.12
75931,42231,45,4,760.14,0.0
75932,42232,121,1,1878.7,0.0
75933,42233,102,2,1764.78,0.0
75934,42234,98,3,2490.32,0.11
75935,42235,1,1,296.1,0.0
75936,42236,49,1,68.3,0.0
75937,42236,145,2,1277.66,0.0
75938,42236,10,3,553.98,0.14
75939,42237,107,2,542.36,0.0
75940,42238,9,4,1751.39,0.0
75941,42238,121,4,1878.7,0.04
75942,42239,32,2,1469.77,0.0
75943,42239,37,3,974.22,0.07
75944,42240,102,3,1764.78,0.05
75945,42241,25,1,1401.24,0.0
75946,42241,80,1,959.85,0.0
75947,42242,140,4,1309.4,0.0
75948,42242,49,3,68.3,0.0
75949,42242,55,4,2183.63,0.0
75950,42243,14,1,215.42,0.01
75951,42244,145,3,1277.66,0.13
75952,42244,27,4,1014.89,0.0
75953,42244,129,4,887.15,0.06
75954,42245,5,2,597.0,0.0
75955,42246,6,2,513.12,0.0
75956,42247,6,4,513.12,0.0
75957,42247,141,1,1804.19,0.0
75958,42248,25,4,1401.24,0.0
75959,42248,71,1,1018.5,0.1
75960,42249,117,3,123.74,0.0
75961,42250,25,2,1401.24,0.0
75962,42250,149,1,1431.38,0.0
75963,42251,79,2,2164.33,0.0
75964,42252,121,2,1878.7,0.0
75965,42252,17,1,585.19,0.0
75966,42252,119,2,1673.99,0.0
75967,42253,144,2,2123.08,0.0
75968,42253,143,4,2303.51,0.03
75969,42254,39,1,1707.1,0.0
75970,42254,92,1,223.32,0.0
75971,42255,119,4,1673.99,0.02
75972,42255,1,2,296.1,0.0
75973,42256,58,2,1631.7,0.0
75974,42256,25,4,1401.24,0.0
75975,42257,79,3,2164.33,0.0
75976,42258,132,1,890.84,0.0
75977,42258,73,3,367.65,0.08
75978,42258,21,1,682.1,0.0
75979,42259,84,2,755.84,0.0
75980,42259,127,2,968.7,0.0
75981,42260,134,4,306.05,0.0
75982,42260,36,2,1984.36,0.0
75983,42261,92,2,223.32,0.05
75984,42262,90,1,1021.36,0.0
75985,42262,18,1,2141.19,0.0
75986,42262,86,4,161.77,0.0
75987,42263,59,4,1139.69,0.0
75988,42263,148,1,1699.75,0.0
75989,42263,82,2,1069.06,0.14
75990,42264,91,2,630.61,0.0
75991,42265,66,1,1449.0,0.0
75992,42266,10,3,553.98,0.0
75993,42266,112,3,1600.04,0.03
75994,42267,93,4,1316.5,0.08
75995,42268,85,3,1844.63,0.0
75996,42268,106,3,1391.99,0.0
75997,42269,90,2,1021.36,0.0
75998,42270,36,3,1984.36,0.03
75999,42270,2,3,573.56,0.0
76000,42271,133,1,2453.25,0.0
76001,42272,95,4,1001.55,0.0
76002,42273,71,1,1018.5,0.0
76003,42273,100,4,2204.54,0.0
76004,42274,23,2,1828.23,0.0
76005,42274,111,3,129.34,0.0
76006,42275,78,4,432.45,0.11
76007,42275,80,2,959.85,0.04
76008,42276,84,4,755.84,0.08
76009,42276,139,3,651.71,0.0
76010,42277,63,4,2151.9,0.0
76011,42277,54,3,2368.18,0.08
76012,42277,58,4,1631.7,0.0
76013,42278,108,4,1592.91,0.01
76014,42278,83,3,1661.44,0.14
76015,42279,16,3,496.88,0.0
76016,42280,121,4,1878.7,0.02
76017,42280,52,4,2043.74,0.13
76018,42281,81,2,2317.76,0.0
76019,42281,10,4,553.98,0.0
76020,42282,148,2,1699.75,0.0
76021,42282,18,2,2141.19,0.0
76022,42282,54,4,2368.18,0.0
76023,42283,129,2,887.15,0.0
76024,42283,121,4,1878.7,0.0
76025,42284,96,4,1153.92,0.0
76026,42285,80,4,959.85,0.0
76027,42286,136,2,288.84,0.0
76028,42286,87,4,2300.08,0.14
76029,42287,8,1,2027.39,0.0
76030,42287,40,1,1882.18,0.02
76031,42287,69,2,1178.22,0.09
76032,42288,108,2,1592.91,0.04
76033,42288,130,4,572.85,0.0
76034,42289,59,1,1139.69,0.0
76035,42289,33,3,917.75,0.0
76036,42290,65,4,348.13,0.0
76037,42290,13,3,1159.37,0.0
76038,42291,148,3,1699.75,0.0
76039,42292,38,1,1332.2,0.04
76040,42292,51,3,2368.43,0.05
76041,42293,109,2,642.78,0.0
76042,42293,97,4,43.1,0.0
76043,42294,55,2,2183.63,0.0
76044,42294,92,3,223.32,0.0
76045,42295,106,3,1391.99,0.0
76046,42295,72,4,636.67,0.0
76047,42295,58,2,1631.7,0.0
76048,42296,2,2,573.56,0.0
76049,42296,114,1,43.98,0.0
76050,42297,101,1,726.77,0.09
76051,42297,77,4,2423.11,0.0
76052,42298,54,4,2368.18,0.0
76053,42298,51,3,2368.43,0.0
76054,42299,51,4,2368.43,0.0
76055,42299,65,1,348.13,0.0
76056,42299,41,1,296.65,0.0
76057,42300,77,1,2423.11,0.0
76058,42300,23,3,1828.23,0.11
76059,42301,80,4,959.85,0.0
76060,42302,37,4,974.22,0.01
76061,42303,114,2,43.98,0.0
76062,42304,21,2,682.1,0.0
76063,42304,74,1,639.52,0.0
76064,42305,36,2,1984.36,0.0
76065,42306,20,1,423.38,0.0
76066,42307,144,1,2123.08,0.0
76067,42308,22,1,197.08,0.0
76068,42308,102,2,1764.78,0.0
76069,42308,19,4,709.37,0.0
76070,42309,35,4,2155.54,0.13
76071,42309,142,1,508.65,0.0
76072,42310,42,1,28.05,0.03
76073,42310,58,4,1631.7,0.0
76074,42311,12,4,1517.24,0.0
76075,42312,56,2,2323.71,0.04
76076,42313,82,2,1069.06,0.08
76077,42314,5,4,597.0,0.0
76078,42314,121,4,1878.7,0.07
76079,42314,75,4,2023.9,0.0
76080,42315,52,3,2043.74,0.0
76081,42315,68,2,1654.28,0.12
76082,42316,88,1,2402.73,0.0
76083,42316,94,3,1680.92,0.07
76084,42317,128,2,571.64,0.0
76085,42318,29,2,1258.09,0.0
76086,42318,15,1,1553.93,0.0
76087,42319,145,4,1277.66,0.0
76088,42319,26,3,588.04,0.08
76089,42319,117,3,123.74,0.07
76090,42320,18,1,2141.19,0.0
76091,42321,10,2,553.98,0.0
76092,42321,84,2,755.84,0.0
76093,42322,26,2,588.04,0.0
76094,42322,147,2,495.76,0.06
76095,42322,38,2,1332.2,0.08
76096,42323,114,3,43.98,0.05
76097,42323,99,1,1274.59,0.05
76098,42324,48,2,2297.86,0.0
76099,42325,69,2,1178.22,0.0
76100,42325,68,4,1654.28,0.0
76101,42325,75,1,2023.9,0.07
76102,42326,36,4,1984.36,0.03
76103,42326,147,3,495.76,0.04
76104,42327,82,4,1069.06,0.0
76105,42327,4,2,1066.37,0.0
76106,42328,47,4,1357.66,0.0
76107,42329,38,3,1332.2,0.0
76108,42329,118,1,2249.33,0.0
76109,42330,123,3,2205.91,0.0
76110,42331,46,2,513.3,0.03
76111,42331,20,2,423.38,0.0
76112,42332,122,3,2164.22,0.0
76113,42332,113,2,1115.75,0.14
76114,42333,149,4,1431.38,0.0
76115,42333,8,1,2027.39,0.1
76116,42334,57,3,518.85,0.13
76117,42334,94,1,1680.92,0.08
76118,42335,34,3,1283.63,0.0
76119,42336,101,2,726.77,0.0
76120,42336,3,1,1856.86,0.0
76121,42337,5,1,597.0,0.04
76122,42338,91,4,630.61,0.0
76123,42339,12,4,1517.24,0.0
76124,42340,104,4,762.46,0.05
76125,42340,38,4,1332.2,0.15
76126,42341,23,4,1828.23,0.0
76127,42341,74,2,639.52,0.0
76128,42342,86,4,161.77,0.0
76129,42342,17,3,585.19,0.03
76130,42343,7,4,1060.41,0.0
76131,42344,140,4,1309.4,0.0
76132,42345,9,1,1751.39,0.0
76133,42346,101,3,726.77,0.09
76134,42347,76,1,145.46,0.0
76135,42347,89,2,189.93,0.08
76136,42347,42,2,28.05,0.08
76137,42348,38,2,1332.2,0.04
76138,42348,30,4,1157.95,0.07
76139,42349,72,2,636.67,0.0
76140,42350,48,1,2297.86,0.08
76141,42350,104,1,762.46,0.0
76142,42351,34,1,1283.63,0.0
76143,42352,4,3,1066.37,0.09
76144,42353,124,4,2312.73,0.0
76145,42353,70,2,1640.57,0.14
76146,42354,35,3,2155.54,0.0
76147,42354,71,2,1018.5,0.0
76148,42354,75,3,2023.9,0.0
76149,42355,11,1,250.01,0.0
76150,42355,104,2,762.46,0.0
76151,42356,116,4,1464.62,0.0
76152,42356,41,1,296.65,0.0
76153,42357,119,2,1673.99,0.0
76154,42358,22,1,197.08,0.0
76155,42358,85,1,1844.63,0.0
76156,42359,86,3,161.77,0.0
76157,42360,28,3,2193.39,0.12
76158,42360,60,3,858.45,0.0
76159,42360,79,3,2164.33,0.0
76160,42361,130,3,572.85,0.0
76161,42361,137,2,1970.34,0.0
76162,42362,67,1,2022.59,0.13
76163,42363,64,2,710.62,0.0
76164,42364,110,4,248.9,0.0
76165,42365,65,4,348.13,0.0
76166,42365,146,4,1017.95,0.02
76167,42366,58,3,1631.7,0.0
76168,42366,35,3,2155.54,0.09
76169,42367,121,2,1878.7,0.0
76170,42367,141,1,1804.19,0.0
76171,42368,131,1,834.09,0.0
76172,42368,149,1,1431.38,0.0
76173,42369,77,2,2423.11,0.01
76174,42370,66,3,1449.0,0.0
76175,42370,96,1,1153.92,0.0
76176,42371,128,3,571.64,0.0
76177,42371,135,1,1459.86,0.0
76178,42372,97,4,43.1,0.06
76179,42373,113,1,1115.75,0.0
76180,42374,119,1,1673.99,0.09
76181,42374,105,3,675.88,0.0
76182,42374,24,2,689.47,0.0
76183,42375,103,1,1331.77,0.0
76184,42375,59,4,1139.69,0.0
76185,42376,99,2,1274.59,0.07
76186,42377,121,1,1878.7,0.0
76187,42378,90,3,1021.36,0.0
76188,42379,47,4,1357.66,0.1
76189,42380,48,3,2297.86,0.0
76190,42380,83,4,1661.44,0.0
76191,42381,129,4,887.15,0.11
76192,42381,137,3,1970.34,0.0
76193,42381,67,4,2022.59,0.0
76194,42382,48,4,2297.86,0.07
76195,42383,103,3,1331.77,0.0
76196,42383,93,3,1316.5,0.0
76197,42384,137,3,1970.34,0.0
76198,42384,73,4,367.65,0.0
76199,42385,10,3,553.98,0.0
76200,42385,97,2,43.1,0.0
76201,42386,104,3,762.46,0.0
76202,42386,131,3,834.09,0.0
76203,42387,101,2,726.77,0.09
76204,42387,23,2,1828.23,0.0
76205,42387,7,4,1060.41,0.0
76206,42388,13,2,1159.37,0.0
76207,42388,107,1,542.36,0.11
76208,42389,105,2,675.88,0.0
76209,42389,81,1,2317.76,0.0
76210,42389,96,3,1153.92,0.0
76211,42390,59,1,1139.69,0.11
76212,42390,77,1,2423.11,0.14
76213,42391,132,3,890.84,0.14
76214,42391,93,4,1316.5,0.0
76215,42392,12,1,1517.24,0.0
76216,42392,147,1,495.76,0.0
