item_id,pedido_id,produto_id,quantidade,preco_unitario,desconto,valor_total_item
64201,35691,126,4,681.68,0.0,2726.72
64202,35692,60,2,858.45,0.06,1716.8400000000001
64203,35692,139,1,651.71,0.13,651.58
64204,35692,47,2,1357.66,0.11,2715.21
64205,35693,95,2,1001.55,0.06,2003.04
64206,35694,48,3,2297.86,0.0,6893.58
64207,35694,132,3,890.84,0.0,2672.52
64208,35695,72,1,636.67,0.09,636.5799999999999
64209,35695,86,3,161.77,0.0,485.31000000000006
64210,35696,14,1,215.42,0.0,215.42
64211,35696,14,2,215.42,0.0,430.84
64212,35697,86,4,161.77,0.0,647.08
64213,35697,149,1,1431.38,0.0,1431.38
64214,35698,72,1,636.67,0.0,636.67
64215,35698,56,4,2323.71,0.0,9294.84
64216,35698,132,4,890.84,0.1,3563.26
64217,35699,10,2,553.98,0.02,1107.94
64218,35700,9,1,1751.39,0.03,1751.3600000000001
64219,35701,70,4,1640.57,0.13,6562.15
64220,35702,6,3,513.12,0.0,1539.3600000000001
64221,35702,10,1,553.98,0.0,553.98
64222,35703,115,3,2261.74,0.0,6785.219999999999
64223,35703,106,4,1391.99,0.0,5567.96
64224,35703,108,4,1592.91,0.0,6371.64
64225,35704,53,1,1919.27,0.0,1919.27
64226,35704,55,4,2183.63,0.03,8734.49
64227,35705,68,4,1654.28,0.0,6617.12
64228,35705,105,4,675.88,0.01,2703.5099999999998
64229,35705,69,1,1178.22,0.0,1178.22
64230,35706,51,1,2368.43,0.0,2368.43
64231,35706,50,3,613.84,0.0,1841.52
64232,35706,86,1,161.77,0.0,161.77
64233,35707,136,3,288.84,0.0,866.52
64234,35708,143,2,2303.51,0.0,4607.02
64235,35709,115,1,2261.74,0.0,2261.74
64236,35709,64,1,710.62,0.0,710.62
64237,35709,46,1,513.3,0.0,513.3
64238,35710,41,2,296.65,0.0,593.3
64239,35710,18,3,2141.19,0.09,6423.48
64240,35710,133,4,2453.25,0.0,9813.0
64241,35711,111,4,129.34,0.1,517.26
64242,35712,101,4,726.77,0.0,2907.08
64243,35713,74,2,639.52,0.0,1279.04
64244,35714,48,3,2297.86,0.0,6893.58
64245,35715,92,4,223.32,0.0,893.28
64246,35716,126,2,681.68,0.0,1363.36
64247,35717,77,3,2423.11,0.01,7269.32
64248,35718,131,2,834.09,0.09,1668.0900000000001
64249,35719,57,4,518.85,0.0,2075.4
64250,35720,38,4,1332.2,0.0,5328.8
64251,35721,115,2,2261.74,0.0,4523.48
64252,35721,17,4,585.19,0.0,2340.76
64253,35722,128,1,571.64,0.0,571.64
64254,35723,44,2,1279.05,0.0,2558.1
64255,35724,121,3,1878.7,0.0,5636.1
64256,35724,114,4,43.98,0.0,175.92
64257,35724,65,3,348.13,0.0,1044.3899999999999
64258,35725,19,2,709.37,0.0,1418.74
64259,35726,71,3,1018.5,0.0,3055.5
64260,35726,41,1,296.65,0.0,296.65
64261,35726,91,3,630.61,0.06,1891.77
64262,35727,70,1,1640.57,0.0,1640.57
64263,35728,4,1,1066.37,0.0,1066.37
64264,35728,76,2,145.46,0.06,290.86
64265,35729,43,1,673.2,0.0,673.2
64266,35730,8,1,2027.39,0.0,2027.39
64267,35730,12,3,1517.24,0.06,4551.66
64268,35731,114,3,43.98,0.0,131.94
64269,35731,77,1,2423.11,0.0,2423.11
64270,35731,93,2,1316.5,0.05,2632.95
64271,35732,74,3,639.52,0.0,1918.56
64272,35733,59,4,1139.69,0.1,4558.66
64273,35733,11,3,250.01,0.0,750.03
64274,35733,97,4,43.1,0.0,172.4
64275,35734,27,3,1014.89,0.03,3044.64
64276,35735,39,2,1707.1,0.0,3414.2
64277,35736,11,2,250.01,0.0,500.02
64278,35737,89,1,189.93,0.0,189.93
64279,35737,108,3,1592.91,0.0,4778.7300000000005
64280,35738,59,4,1139.69,0.11,4558.650000000001
64281,35738,2,1,573.56,0.0,573.56
64282,35738,69,3,1178.22,0.09,3534.5699999999997
64283,35739,136,4,288.84,0.0,1155.36
64284,35740,25,1,1401.24,0.13,1401.11
64285,35741,43,4,673.2,0.0,2692.8
64286,35741,10,4,553.98,0.0,2215.92
64287,35741,121,2,1878.7,0.0,3757.4
64288,35742,51,3,2368.43,0.0,7105.289999999999
64289,35742,146,2,1017.95,0.07,2035.8300000000002
64290,35743,96,4,1153.92,0.0,4615.68
64291,35744,106,1,1391.99,0.0,1391.99
64292,35744,36,2,1984.36,0.06,3968.66
64293,35745,35,4,2155.54,0.0,8622.16
64294,35745,75,1,2023.9,0.0,2023.9
64295,35745,52,3,2043.74,0.11,6131.110000000001
64296,35746,20,3,423.38,0.0,1270.1399999999999
64297,35746,68,3,1654.28,0.13,4962.71
64298,35747,145,4,1277.66,0.0,5110.64
64299,35747,75,1,2023.9,0.09,2023.8100000000002
64300,35748,20,3,423.38,0.0,1270.1399999999999
64301,35748,55,1,2183.63,0.03,2183.6
64302,35749,84,2,755.84,0.0,1511.68
64303,35749,141,1,1804.19,0.0,1804.19
64304,35750,110,1,248.9,0.0,248.9
64305,35750,37,2,974.22,0.0,1948.44
64306,35751,33,1,917.75,0.1,917.65
64307,35751,20,1,423.38,0.0,423.38
64308,35752,15,4,1553.93,0.14,6215.58
64309,35752,11,3,250.01,0.12,749.91
64310,35753,124,1,2312.73,0.0,2312.73
64311,35753,62,3,1585.14,0.12,4755.3
64312,35753,119,1,1673.99,0.0,1673.99
64313,35754,2,3,573.56,0.0,1720.6799999999998
64314,35754,144,4,2123.08,0.0,8492.32
64315,35755,46,3,513.3,0.0,1539.8999999999999
64316,35755,36,4,1984.36,0.06,7937.379999999999
64317,35756,12,4,1517.24,0.0,6068.96
64318,35756,24,4,689.47,0.02,2757.86
64319,35757,25,1,1401.24,0.11,1401.13
64320,35758,69,1,1178.22,0.0,1178.22
64321,35759,31,2,1867.57,0.08,3735.06
64322,35759,144,4,2123.08,0.0,8492.32
64323,35760,11,4,250.01,0.0,1000.04
64324,35761,17,1,585.19,0.1,585.09
64325,35761,68,3,1654.28,0.0,4962.84
64326,35762,113,2,1115.75,0.0,2231.5
64327,35762,107,1,542.36,0.1,542.26
64328,35763,117,2,123.74,0.0,247.48
64329,35764,60,1,858.45,0.0,858.45
64330,35764,136,4,288.84,0.0,1155.36
64331,35765,138,3,306.8,0.11,920.2900000000001
64332,35766,104,2,762.46,0.0,1524.92
64333,35766,73,3,367.65,0.11,1102.84
64334,35767,124,2,2312.73,0.0,4625.46
64335,35767,135,4,1459.86,0.0,5839.44
64336,35768,149,4,1431.38,0.0,5725.52
64337,35769,140,1,1309.4,0.0,1309.4
64338,35769,105,4,675.88,0.0,2703.52
64339,35770,139,3,651.71,0.0,1955.13
64340,35771,121,3,1878.7,0.13,5635.97
64341,35771,57,2,518.85,0.02,1037.68
64342,35772,54,3,2368.18,0.0,7104.539999999999
64343,35772,48,1,2297.86,0.0,2297.86
64344,35772,2,3,573.56,0.02,1720.6599999999999
64345,35773,50,4,613.84,0.0,2455.36
64346,35773,74,2,639.52,0.09,1278.95
64347,35773,25,2,1401.24,0.0,2802.48
64348,35774,121,2,1878.7,0.0,3757.4
64349,35775,144,2,2123.08,0.0,4246.16
64350,35776,72,1,636.67,0.1,636.5699999999999
64351,35777,8,3,2027.39,0.0,6082.17
64352,35777,73,3,367.65,0.0,1102.9499999999998
64353,35778,5,4,597.0,0.09,2387.91
64354,35778,69,4,1178.22,0.09,4712.79
64355,35779,17,1,585.19,0.0,585.19
64356,35779,38,3,1332.2,0.0,3996.6000000000004
64357,35779,110,3,248.9,0.0,746.7
64358,35780,29,2,1258.09,0.03,2516.1499999999996
64359,35780,48,3,2297.86,0.0,6893.58
64360,35781,127,3,968.7,0.0,2906.1000000000004
64361,35782,10,4,553.98,0.0,2215.92
64362,35782,48,2,2297.86,0.0,4595.72
64363,35783,10,1,553.98,0.0,553.98
64364,35784,104,3,762.46,0.0,2287.38
64365,35784,143,1,2303.51,0.05,2303.46
64366,35785,69,4,1178.22,0.01,4712.87
64367,35785,99,4,1274.59,0.0,5098.36
64368,35786,124,3,2312.73,0.0,6938.1900000000005
64369,35787,124,1,2312.73,0.0,2312.73
64370,35788,15,2,1553.93,0.13,3107.73
64371,35789,74,3,639.52,0.0,1918.56
64372,35789,56,1,2323.71,0.04,2323.67
64373,35790,59,3,1139.69,0.03,3419.04
64374,35790,3,2,1856.86,0.0,3713.72
64375,35791,110,1,248.9,0.0,248.9
64376,35792,80,1,959.85,0.0,959.85
64377,35792,113,2,1115.75,0.13,2231.37
64378,35792,136,3,288.84,0.0,866.52
64379,35793,52,3,2043.74,0.0,6131.22
64380,35793,149,3,1431.38,0.0,4294.14
64381,35794,133,1,2453.25,0.02,2453.23
64382,35794,20,2,423.38,0.15,846.61
64383,35795,66,2,1449.0,0.0,2898.0
64384,35795,105,1,675.88,0.0,675.88
64385,35796,122,3,2164.22,0.0,6492.66
64386,35797,98,4,2490.32,0.0,9961.28
64387,35798,105,3,675.88,0.0,2027.6399999999999
64388,35798,78,1,432.45,0.0,432.45
64389,35799,145,3,1277.66,0.06,3832.9200000000005
64390,35799,88,1,2402.73,0.0,2402.73
64391,35800,137,2,1970.34,0.1,3940.58
64392,35801,3,2,1856.86,0.0,3713.72
64393,35802,144,2,2123.08,0.0,4246.16
64394,35802,127,3,968.7,0.03,2906.07
64395,35802,133,1,2453.25,0.0,2453.25
64396,35803,74,2,639.52,0.0,1279.04
64397,35804,110,1,248.9,0.07,248.83
64398,35805,101,4,726.77,0.0,2907.08
64399,35805,6,4,513.12,0.01,2052.47
64400,35806,36,4,1984.36,0.0,7937.44
64401,35806,26,2,588.04,0.0,1176.08
64402,35807,75,3,2023.9,0.04,6071.660000000001
64403,35808,59,1,1139.69,0.0,1139.69
64404,35809,59,2,1139.69,0.0,2279.38
64405,35810,98,1,2490.32,0.14,2490.1800000000003
64406,35810,37,3,974.22,0.0,2922.66
64407,35810,22,3,197.08,0.0,591.24
64408,35811,114,1,43.98,0.0,43.98
64409,35812,83,3,1661.44,0.0,4984.32
64410,35813,76,1,145.46,0.09,145.37
64411,35813,135,3,1459.86,0.0,4379.58
64412,35814,113,1,1115.75,0.0,1115.75
64413,35814,37,4,974.22,0.0,3896.88
64414,35815,112,4,1600.04,0.0,6400.16
64415,35815,126,2,681.68,0.0,1363.36
64416,35816,141,2,1804.19,0.0,3608.38
64417,35816,94,3,1680.92,0.06,5042.7
64418,35817,150,2,773.61,0.13,1547.09
64419,35818,117,3,123.74,0.06,371.15999999999997
64420,35819,125,4,2009.54,0.0,8038.16
64421,35820,147,4,495.76,0.0,1983.04
64422,35820,139,1,651.71,0.0,651.71
64423,35821,120,3,2212.65,0.06,6637.89
64424,35821,93,4,1316.5,0.0,5266.0
64425,35822,76,3,145.46,0.0,436.38
64426,35822,53,2,1919.27,0.04,3838.5
64427,35822,118,4,2249.33,0.0,8997.32
64428,35823,94,4,1680.92,0.0,6723.68
64429,35824,66,3,1449.0,0.0,4347.0
64430,35824,34,3,1283.63,0.14,3850.7500000000005
64431,35825,73,1,367.65,0.0,367.65
64432,35825,74,1,639.52,0.15,639.37
64433,35826,69,1,1178.22,0.0,1178.22
64434,35827,59,3,1139.69,0.0,3419.07
64435,35827,20,1,423.38,0.0,423.38
64436,35827,28,3,2193.39,0.0,6580.17
64437,35828,77,3,2423.11,0.11,7269.22
64438,35829,133,4,2453.25,0.0,9813.0
64439,35830,60,3,858.45,0.03,2575.32
64440,35830,34,2,1283.63,0.0,2567.26
64441,35831,140,2,1309.4,0.0,2618.8
64442,35831,101,2,726.77,0.0,1453.54
64443,35831,80,2,959.85,0.09,1919.6100000000001
64444,35832,67,4,2022.59,0.0,8090.36
64445,35833,121,2,1878.7,0.15,3757.25
64446,35834,55,4,2183.63,0.0,8734.52
64447,35835,50,1,613.84,0.0,613.84
64448,35836,17,4,585.19,0.0,2340.76
64449,35836,80,1,959.85,0.14,959.71
64450,35836,121,3,1878.7,0.02,5636.08
64451,35837,100,2,2204.54,0.0,4409.08
64452,35837,21,2,682.1,0.0,1364.2
64453,35837,41,3,296.65,0.0,889.9499999999999
64454,35838,115,4,2261.74,0.0,9046.96
64455,35839,91,2,630.61,0.12,1261.1000000000001
64456,35840,127,2,968.7,0.0,1937.4
64457,35841,63,1,2151.9,0.06,2151.84
64458,35842,41,2,296.65,0.0,593.3
64459,35842,131,3,834.09,0.15,2502.12
64460,35843,52,2,2043.74,0.0,4087.48
64461,35844,11,4,250.01,0.02,1000.02
64462,35844,26,3,588.04,0.0,1764.12
64463,35844,139,3,651.71,0.04,1955.0900000000001
64464,35845,102,1,1764.78,0.0,1764.78
64465,35845,80,1,959.85,0.0,959.85
64466,35846,138,4,306.8,0.13,1227.07
64467,35847,95,1,1001.55,0.0,1001.55
64468,35848,28,4,2193.39,0.01,8773.55
64469,35849,33,1,917.75,0.0,917.75
64470,35849,3,2,1856.86,0.0,3713.72
64471,35849,30,4,1157.95,0.0,4631.8
64472,35850,95,3,1001.55,0.0,3004.6499999999996
64473,35851,22,1,197.08,0.0,197.08
64474,35851,48,1,2297.86,0.0,2297.86
64475,35852,116,2,1464.62,0.0,2929.24
64476,35853,103,4,1331.77,0.0,5327.08
64477,35853,13,1,1159.37,0.0,1159.37
64478,35854,57,2,518.85,0.0,1037.7
64479,35854,142,3,508.65,0.0,1525.9499999999998
64480,35855,51,1,2368.43,0.0,2368.43
64481,35855,76,4,145.46,0.0,581.84
64482,35855,64,4,710.62,0.0,2842.48
64483,35856,13,1,1159.37,0.04,1159.33
64484,35856,11,4,250.01,0.13,999.91
64485,35856,145,4,1277.66,0.0,5110.64
64486,35857,87,4,2300.08,0.0,9200.32
64487,35858,49,2,68.3,0.0,136.6
64488,35858,59,2,1139.69,0.0,2279.38
64489,35859,41,1,296.65,0.0,296.65
64490,35860,144,4,2123.08,0.0,8492.32
64491,35861,8,1,2027.39,0.0,2027.39
64492,35862,116,3,1464.62,0.0,4393.86
64493,35863,98,2,2490.32,0.0,4980.64
64494,35864,21,4,682.1,0.0,2728.4
64495,35865,141,1,1804.19,0.0,1804.19
64496,35866,86,2,161.77,0.0,323.54
64497,35866,1,4,296.1,0.0,1184.4
64498,35867,39,2,1707.1,0.0,3414.2
64499,35867,96,1,1153.92,0.0,1153.92
64500,35868,32,2,1469.77,0.11,2939.43
64501,35869,129,4,887.15,0.0,3548.6
64502,35869,94,3,1680.92,0.0,5042.76
64503,35869,105,2,675.88,0.0,1351.76
64504,35870,77,1,2423.11,0.0,2423.11
64505,35871,131,1,834.09,0.0,834.09
64506,35871,145,1,1277.66,0.0,1277.66
64507,35871,17,3,585.19,0.12,1755.4500000000003
64508,35872,57,2,518.85,0.14,1037.56
64509,35872,88,3,2402.73,0.0,7208.1900000000005
64510,35873,138,4,306.8,0.09,1227.1100000000001
64511,35873,74,1,639.52,0.12,639.4
64512,35874,50,2,613.84,0.13,1227.55
64513,35874,94,1,1680.92,0.0,1680.92
64514,35875,23,2,1828.23,0.0,3656.46
64515,35876,42,4,28.05,0.0,112.2
64516,35876,72,2,636.67,0.0,1273.34
64517,35877,73,1,367.65,0.14,367.51
64518,35878,8,3,2027.39,0.0,6082.17
64519,35878,35,2,2155.54,0.0,4311.08
64520,35879,93,4,1316.5,0.09,5265.91
64521,35879,121,4,1878.7,0.0,7514.8
64522,35880,131,2,834.09,0.0,1668.18
64523,35880,22,3,197.08,0.0,591.24
64524,35881,43,3,673.2,0.0,2019.6000000000001
64525,35881,110,1,248.9,0.0,248.9
64526,35881,91,3,630.61,0.0,1891.83
64527,35882,6,2,513.12,0.0,1026.24
64528,35883,137,3,1970.34,0.0,5911.0199999999995
64529,35884,19,2,709.37,0.08,1418.66
64530,35884,114,1,43.98,0.01,43.97
64531,35885,43,1,673.2,0.0,673.2
64532,35885,127,2,968.7,0.0,1937.4
64533,35885,56,4,2323.71,0.09,9294.75
64534,35886,49,4,68.3,0.0,273.2
64535,35887,119,4,1673.99,0.0,6695.96
64536,35887,6,3,513.12,0.0,1539.3600000000001
64537,35888,138,4,306.8,0.0,1227.2
64538,35889,67,2,2022.59,0.04,4045.14
64539,35889,109,1,642.78,0.11,642.67
64540,35890,22,1,197.08,0.1,196.98000000000002
64541,35890,55,2,2183.63,0.0,4367.26
64542,35891,93,2,1316.5,0.0,2633.0
64543,35891,139,2,651.71,0.09,1303.3300000000002
64544,35891,47,3,1357.66,0.0,4072.9800000000005
64545,35892,29,3,1258.09,0.01,3774.2599999999993
64546,35892,36,1,1984.36,0.0,1984.36
64547,35893,84,1,755.84,0.0,755.84
64548,35893,81,2,2317.76,0.0,4635.52
64549,35893,54,2,2368.18,0.0,4736.36
64550,35894,17,1,585.19,0.0,585.19
64551,35895,32,1,1469.77,0.0,1469.77
64552,35896,142,2,508.65,0.0,1017.3
64553,35896,130,2,572.85,0.03,1145.67
64554,35897,51,4,2368.43,0.0,9473.72
64555,35897,53,1,1919.27,0.0,1919.27
64556,35898,84,2,755.84,0.0,1511.68
64557,35899,118,4,2249.33,0.0,8997.32
64558,35899,70,1,1640.57,0.13,1640.4399999999998
64559,35899,69,3,1178.22,0.0,3534.66
64560,35900,62,4,1585.14,0.0,6340.56
64561,35900,102,1,1764.78,0.0,1764.78
64562,35900,117,4,123.74,0.11,494.84999999999997
64563,35901,82,4,1069.06,0.03,4276.21
64564,35901,44,2,1279.05,0.0,2558.1
64565,35902,65,3,348.13,0.0,1044.3899999999999
64566,35902,14,2,215.42,0.01,430.83
64567,35903,94,3,1680.92,0.0,5042.76
64568,35903,98,4,2490.32,0.0,9961.28
64569,35904,19,4,709.37,0.0,2837.48
64570,35905,6,2,513.12,0.0,1026.24
64571,35905,55,1,2183.63,0.0,2183.63
64572,35905,18,1,2141.19,0.0,2141.19
64573,35906,81,3,2317.76,0.0,6953.280000000001
64574,35906,129,4,887.15,0.06,3548.54
64575,35906,103,2,1331.77,0.0,2663.54
64576,35907,121,3,1878.7,0.09,5636.01
64577,35907,102,3,1764.78,0.0,5294.34
64578,35908,134,2,306.05,0.0,612.1
64579,35908,4,4,1066.37,0.0,4265.48
64580,35909,98,1,2490.32,0.0,2490.32
64581,35910,27,1,1014.89,0.02,1014.87
64582,35911,111,2,129.34,0.0,258.68
64583,35912,66,4,1449.0,0.0,5796.0
64584,35913,73,3,367.65,0.03,1102.9199999999998
64585,35913,28,2,2193.39,0.09,4386.69
64586,35914,59,3,1139.69,0.0,3419.07
64587,35915,79,3,2164.33,0.0,6492.99
64588,35915,60,4,858.45,0.0,3433.8
64589,35916,39,4,1707.1,0.04,6828.36
64590,35917,143,4,2303.51,0.04,9214.0
64591,35917,138,2,306.8,0.0,613.6
64592,35918,15,4,1553.93,0.14,6215.58
64593,35918,98,3,2490.32,0.0,7470.960000000001
64594,35918,66,3,1449.0,0.0,4347.0
64595,35919,108,4,1592.91,0.0,6371.64
64596,35919,58,2,1631.7,0.0,3263.4
64597,35920,61,1,1479.33,0.01,1479.32
64598,35920,115,3,2261.74,0.08,6785.139999999999
64599,35921,54,2,2368.18,0.0,4736.36
64600,35922,112,3,1600.04,0.02,4800.099999999999
64601,35922,40,4,1882.18,0.08,7528.64
64602,35923,56,4,2323.71,0.1,9294.74
64603,35923,57,2,518.85,0.0,1037.7
64604,35923,106,1,1391.99,0.13,1391.86
64605,35924,133,4,2453.25,0.14,9812.86
64606,35924,86,3,161.77,0.0,485.31000000000006
64607,35924,72,2,636.67,0.0,1273.34
64608,35925,87,4,2300.08,0.0,9200.32
64609,35926,26,1,588.04,0.0,588.04
64610,35926,116,1,1464.62,0.05,1464.57
64611,35927,23,2,1828.23,0.02,3656.44
64612,35928,58,2,1631.7,0.0,3263.4
64613,35929,68,3,1654.28,0.0,4962.84
64614,35929,86,3,161.77,0.0,485.31000000000006
64615,35930,23,2,1828.23,0.0,3656.46
64616,35931,132,2,890.84,0.0,1781.68
64617,35931,14,2,215.42,0.02,430.82
64618,35932,88,1,2402.73,0.04,2402.69
64619,35933,54,3,2368.18,0.0,7104.539999999999
64620,35933,70,2,1640.57,0.0,3281.14
64621,35933,75,2,2023.9,0.0,4047.8
64622,35934,100,4,2204.54,0.0,8818.16
64623,35934,76,4,145.46,0.05,581.7900000000001
64624,35934,100,3,2204.54,0.1,6613.5199999999995
64625,35935,25,4,1401.24,0.0,5604.96
64626,35936,63,4,2151.9,0.0,8607.6
64627,35936,95,4,1001.55,0.0,4006.2
64628,35936,23,4,1828.23,0.0,7312.92
64629,35937,94,4,1680.92,0.1,6723.58
64630,35937,144,3,2123.08,0.0,6369.24
64631,35938,80,4,959.85,0.0,3839.4
64632,35938,26,3,588.04,0.0,1764.12
64633,35939,45,4,760.14,0.0,3040.56
64634,35939,80,1,959.85,0.0,959.85
64635,35940,10,2,553.98,0.0,1107.96
64636,35940,98,3,2490.32,0.0,7470.960000000001
64637,35941,9,4,1751.39,0.0,7005.56
64638,35941,43,4,673.2,0.13,2692.67
64639,35942,5,2,597.0,0.0,1194.0
64640,35942,55,4,2183.63,0.05,8734.470000000001
64641,35942,48,3,2297.86,0.0,6893.58
64642,35943,112,1,1600.04,0.0,1600.04
64643,35944,48,1,2297.86,0.0,2297.86
64644,35944,131,3,834.09,0.0,2502.27
64645,35945,33,3,917.75,0.0,2753.25
64646,35945,141,4,1804.19,0.0,7216.76
64647,35945,120,1,2212.65,0.0,2212.65
64648,35946,85,2,1844.63,0.0,3689.26
64649,35946,97,4,43.1,0.0,172.4
64650,35947,79,1,2164.33,0.11,2164.22
64651,35948,57,1,518.85,0.0,518.85
64652,35948,35,3,2155.54,0.0,6466.62
64653,35948,146,3,1017.95,0.11,3053.7400000000002
64654,35949,60,4,858.45,0.0,3433.8
64655,35949,21,2,682.1,0.0,1364.2
64656,35950,47,4,1357.66,0.0,5430.64
64657,35951,71,2,1018.5,0.0,2037.0
64658,35952,148,1,1699.75,0.0,1699.75
64659,35953,94,2,1680.92,0.0,3361.84
64660,35953,6,1,513.12,0.1,513.02
64661,35953,117,1,123.74,0.0,123.74
64662,35954,27,4,1014.89,0.02,4059.54
64663,35954,54,1,2368.18,0.0,2368.18
64664,35954,3,3,1856.86,0.0,5570.58
64665,35955,81,2,2317.76,0.07,4635.450000000001
64666,35955,95,4,1001.55,0.0,4006.2
64667,35956,107,3,542.36,0.0,1627.08
64668,35956,80,1,959.85,0.12,959.73
64669,35957,32,4,1469.77,0.0,5879.08
64670,35957,11,2,250.01,0.0,500.02
64671,35958,47,2,1357.66,0.01,2715.31
64672,35958,91,3,630.61,0.0,1891.83
64673,35959,129,1,887.15,0.0,887.15
64674,35959,59,3,1139.69,0.0,3419.07
64675,35960,38,2,1332.2,0.0,2664.4
64676,35960,79,3,2164.33,0.0,6492.99
64677,35960,46,4,513.3,0.0,2053.2
64678,35961,31,2,1867.57,0.13,3735.0099999999998
64679,35961,55,3,2183.63,0.0,6550.89
64680,35961,128,1,571.64,0.0,571.64
64681,35962,92,2,223.32,0.1,446.53999999999996
64682,35962,14,2,215.42,0.0,430.84
64683,35963,70,4,1640.57,0.01,6562.2699999999995
64684,35963,109,4,642.78,0.0,2571.12
64685,35964,131,4,834.09,0.0,3336.36
64686,35965,72,3,636.67,0.0,1910.0099999999998
64687,35966,5,3,597.0,0.0,1791.0
64688,35966,45,4,760.14,0.0,3040.56
64689,35966,34,1,1283.63,0.0,1283.63
64690,35967,34,2,1283.63,0.07,2567.19
64691,35967,7,2,1060.41,0.0,2120.82
64692,35968,57,1,518.85,0.0,518.85
64693,35969,75,4,2023.9,0.07,8095.530000000001
64694,35970,42,1,28.05,0.03,28.02
64695,35971,47,1,1357.66,0.0,1357.66
64696,35971,116,3,1464.62,0.0,4393.86
64697,35972,31,1,1867.57,0.0,1867.57
64698,35973,71,1,1018.5,0.04,1018.46
64699,35974,123,2,2205.91,0.04,4411.78
64700,35975,96,3,1153.92,0.0,3461.76
64701,35975,103,3,1331.77,0.0,3995.31
64702,35976,63,1,2151.9,0.11,2151.79
64703,35977,34,4,1283.63,0.0,5134.52
64704,35978,56,2,2323.71,0.0,4647.42
64705,35979,131,1,834.09,0.11,833.98
64706,35979,142,2,508.65,0.0,1017.3
64707,35980,95,2,1001.55,0.0,2003.1
64708,35981,117,1,123.74,0.02,123.72
64709,35981,5,1,597.0,0.0,597.0
64710,35982,115,2,2261.74,0.0,4523.48
64711,35982,143,3,2303.51,0.07,6910.460000000001
64712,35982,110,4,248.9,0.0,995.6
64713,35983,112,4,1600.04,0.0,6400.16
64714,35983,136,3,288.84,0.0,866.52
64715,35983,87,2,2300.08,0.13,4600.03
64716,35984,110,1,248.9,0.0,248.9
64717,35984,74,2,639.52,0.0,1279.04
64718,35985,99,1,1274.59,0.0,1274.59
64719,35986,87,1,2300.08,0.0,2300.08
64720,35987,36,3,1984.36,0.0,5953.08
64721,35988,131,4,834.09,0.07,3336.29
64722,35988,53,4,1919.27,0.0,7677.08
64723,35989,53,3,1919.27,0.0,5757.8099999999995
64724,35990,135,1,1459.86,0.15,1459.7099999999998
64725,35991,17,1,585.19,0.0,585.19
64726,35991,36,2,1984.36,0.02,3968.7
64727,35991,25,4,1401.24,0.13,5604.83
64728,35992,84,4,755.84,0.0,3023.36
64729,35993,119,1,1673.99,0.04,1673.95
64730,35993,115,1,2261.74,0.0,2261.74
64731,35993,24,4,689.47,0.0,2757.88
64732,35994,42,2,28.05,0.0,56.1
64733,35994,143,4,2303.51,0.0,9214.04
64734,35995,34,2,1283.63,0.0,2567.26
64735,35996,5,1,597.0,0.0,597.0
64736,35996,60,1,858.45,0.06,858.3900000000001
64737,35997,122,4,2164.22,0.0,8656.88
64738,35998,105,4,675.88,0.0,2703.52
64739,35998,111,1,129.34,0.0,129.34
64740,35998,129,3,887.15,0.0,2661.45
64741,35999,116,1,1464.62,0.0,1464.62
64742,35999,105,3,675.88,0.05,2027.59
64743,36000,147,4,495.76,0.13,1982.9099999999999
64744,36000,52,1,2043.74,0.0,2043.74
64745,36001,89,4,189.93,0.1,759.62
64746,36001,92,2,223.32,0.0,446.64
64747,36002,19,4,709.37,0.09,2837.39
64748,36002,19,3,709.37,0.0,2128.11
64749,36002,26,3,588.04,0.0,1764.12
64750,36003,29,3,1258.09,0.0,3774.2699999999995
64751,36003,115,2,2261.74,0.06,4523.419999999999
64752,36004,16,4,496.88,0.0,1987.52
64753,36004,51,3,2368.43,0.0,7105.289999999999
64754,36005,143,3,2303.51,0.0,6910.530000000001
64755,36006,94,1,1680.92,0.0,1680.92
64756,36007,83,4,1661.44,0.0,6645.76
64757,36007,104,4,762.46,0.09,3049.75
64758,36007,17,4,585.19,0.0,2340.76
64759,36008,34,1,1283.63,0.11,1283.5200000000002
64760,36008,132,2,890.84,0.0,1781.68
64761,36009,6,1,513.12,0.0,513.12
64762,36009,63,1,2151.9,0.0,2151.9
64763,36009,83,4,1661.44,0.0,6645.76
64764,36010,129,3,887.15,0.0,2661.45
64765,36010,69,2,1178.22,0.0,2356.44
64766,36010,66,2,1449.0,0.0,2898.0
64767,36011,93,4,1316.5,0.03,5265.97
64768,36011,80,4,959.85,0.09,3839.31
64769,36011,13,3,1159.37,0.0,3478.1099999999997
64770,36012,76,2,145.46,0.0,290.92
64771,36012,13,3,1159.37,0.0,3478.1099999999997
64772,36012,144,4,2123.08,0.04,8492.279999999999
64773,36013,32,4,1469.77,0.0,5879.08
64774,36014,21,1,682.1,0.03,682.07
64775,36014,29,4,1258.09,0.0,5032.36
64776,36015,122,1,2164.22,0.07,2164.1499999999996
64777,36016,34,2,1283.63,0.0,2567.26
64778,36016,18,1,2141.19,0.0,2141.19
64779,36017,83,2,1661.44,0.0,3322.88
64780,36017,101,3,726.77,0.01,2180.2999999999997
64781,36018,23,4,1828.23,0.0,7312.92
64782,36019,37,3,974.22,0.0,2922.66
64783,36019,134,4,306.05,0.0,1224.2
