pedido_id,cliente_id,loja_id,canal,data_pedido,status
38812,8487,6,Física,2023-05-23 15:05:00,Entregue
38813,1615,1,Online,2022-07-30 16:40:00,Entregue
38814,8057,5,Física,2023-05-07 20:17:00,Entregue
38815,9831,5,Física,2023-01-05 16:22:00,Entregue
38816,3718,6,Online,2022-01-24 13:51:00,Entregue
38817,4655,6,Online,2023-04-28 05:46:00,Pendente
38818,9716,4,Online,2022-10-30 10:52:00,Cancelado
38819,659,3,App,2023-02-03 05:40:00,Cancelado
38820,11606,2,Online,2022-06-18 11:49:00,Pendente
38821,819,7,Online,2023-02-24 03:27:00,Entregue
38822,5052,7,Física,2022-08-25 08:48:00,Entregue
38823,10350,1,Online,2023-09-10 22:54:00,Pendente
38824,9648,1,Física,2022-12-26 05:45:00,Entregue
38825,7892,5,Online,2023-08-26 18:20:00,Entregue
38826,3636,7,Física,2022-05-08 00:26:00,Pendente
38827,5566,4,Física,2023-08-30 04:39:00,Entregue
38828,5058,6,Física,2023-03-01 18:50:00,Entregue
38829,10565,4,Física,2022-09-06 13:02:00,Entregue
38830,9960,6,App,2023-01-13 10:40:00,Entregue
38831,4764,5,Física,2023-03-27 19:15:00,Entregue
38832,2523,7,App,2023-07-27 17:40:00,Entregue
38833,5973,4,App,2022-11-30 12:12:00,Entregue
38834,2170,7,Online,2022-02-13 12:30:00,Cancelado
38835,3642,5,Online,2023-06-23 12:44:00,Entregue
38836,3154,5,Física,2023-01-25 03:59:00,Entregue
38837,9259,2,Online,2022-09-26 19:19:00,Cancelado
38838,1098,5,Física,2022-03-13 04:00:00,Entregue
38839,7086,5,App,2023-09-20 22:49:00,Pendente
38840,7143,6,Física,2022-02-12 07:46:00,Entregue
38841,4916,2,Física,2022-02-07 02:45:00,Entregue
38842,1810,5,App,2022-03-22 16:47:00,Cancelado
38843,4617,7,App,2023-07-29 15:35:00,Pendente
38844,5652,6,App,2024-01-01 13:39:00,Entregue
38845,1718,7,Online,2022-01-23 22:10:00,Pendente
38846,2757,3,Online,2023-06-20 00:48:00,Pendente
38847,10952,4,Física,2022-06-16 16:07:00,Entregue
38848,2862,7,Online,2022-12-07 08:34:00,Entregue
38849,5906,2,Online,2023-03-05 02:49:00,Entregue
38850,6276,3,Física,2022-12-19 06:56:00,Cancelado
38851,8654,6,App,2022-12-01 11:43:00,Entregue
38852,3931,3,Física,2023-03-15 07:58:00,Pendente
38853,2889,2,Online,2023-01-31 16:00:00,Entregue
38854,9408,5,Física,2022-05-25 15:16:00,Entregue
38855,2874,7,Online,2022-10-03 12:09:00,Entregue
38856,9368,7,Online,2022-02-27 13:20:00,Entregue
38857,1172,2,App,2022-11-26 12:01:00,Entregue
38858,2440,2,Física,2022-03-17 22:37:00,Entregue
38859,6976,1,Física,2023-02-28 10:02:00,Pendente
38860,11682,2,App,2023-05-11 03:32:00,Pendente
38861,5662,6,Online,2022-09-15 19:48:00,Entregue
38862,5080,7,Online,2022-03-11 16:48:00,Entregue
38863,652,3,Online,2022-01-08 13:43:00,Entregue
38864,7877,7,Online,2023-12-16 09:33:00,Entregue
38865,6198,7,Online,2022-12-30 07:23:00,Entregue
38866,4085,1,Online,2022-01-03 15:37:00,Cancelado
38867,5362,5,App,2022-11-03 01:00:00,Entregue
38868,4413,6,Física,2022-10-12 16:33:00,Entregue
38869,4212,1,Física,2023-12-05 18:03:00,Pendente
38870,1060,5,Online,2023-12-27 09:20:00,Entregue
38871,9244,7,Física,2022-02-12 11:58:00,Cancelado
38872,11810,3,Física,2023-06-15 17:37:00,Cancelado
38873,8911,5,App,2023-10-14 06:10:00,Entregue
38874,5095,3,Física,2023-07-17 20:14:00,Entregue
38875,1428,3,Online,2023-06-12 05:56:00,Pendente
38876,5855,6,Física,2022-10-15 19:12:00,Cancelado
38877,165,6,Física,2023-11-09 01:42:00,Entregue
38878,535,4,Física,2022-02-15 19:07:00,Entregue
38879,1958,7,Online,2022-06-02 02:56:00,Cancelado
38880,6763,3,App,2023-08-17 15:56:00,Entregue
38881,2904,5,App,2022-07-12 06:09:00,Entregue
38882,2376,1,App,2022-06-28 02:15:00,Cancelado
38883,1630,5,Online,2023-01-10 09:20:00,Entregue
38884,11311,7,App,2023-03-06 03:29:00,Entregue
38885,1079,1,Física,2022-07-29 22:50:00,Pendente
38886,1582,7,App,2023-04-02 18:45:00,Entregue
38887,1925,3,App,2023-11-26 05:18:00,Pendente
38888,2752,5,Física,2022-05-24 11:21:00,Cancelado
38889,9656,4,App,2023-09-15 16:35:00,Pendente
38890,7110,2,App,2023-02-25 01:57:00,Entregue
38891,560,5,Física,2022-12-16 04:07:00,Entregue
38892,3269,7,Física,2023-04-19 00:00:00,Entregue
38893,11441,2,App,2023-03-17 17:48:00,Entregue
38894,4301,4,App,2022-12-02 15:54:00,Entregue
38895,5447,6,App,2022-10-28 09:22:00,Entregue
38896,4695,4,Física,2022-12-07 08:18:00,Cancelado
38897,4951,2,Online,2022-07-30 16:54:00,Cancelado
38898,9007,5,Online,2022-09-01 02:13:00,Pendente
38899,9181,6,Online,2022-02-13 15:33:00,Entregue
38900,2934,5,Física,2023-10-09 02:50:00,Cancelado
38901,9337,3,App,2023-11-08 09:28:00,Entregue
38902,1921,5,App,2023-09-03 21:43:00,Cancelado
38903,7038,6,App,2022-05-12 08:20:00,Entregue
38904,1216,3,Física,2023-01-13 06:09:00,Pendente
38905,4813,6,Online,2023-03-20 07:12:00,Entregue
38906,1307,6,Online,2022-04-30 03:51:00,Cancelado
38907,3809,3,Física,2023-03-22 09:25:00,Entregue
38908,3839,2,Física,2023-12-08 19:46:00,Entregue
38909,11621,2,Física,2022-07-22 13:30:00,Entregue
38910,177,7,Online,2022-07-25 20:40:00,Pendente
38911,6182,5,Física,2023-02-08 08:09:00,Entregue
38912,7383,4,App,2023-12-16 03:24:00,Entregue
38913,2594,1,Online,2023-04-25 04:24:00,Entregue
38914,933,7,Online,2022-01-10 11:29:00,Entregue
38915,38,1,App,2022-08-28 06:26:00,Pendente
38916,3458,1,Física,2023-05-24 12:23:00,Entregue
38917,5984,2,App,2023-06-27 10:56:00,Entregue
38918,7807,3,App,2023-05-16 17:32:00,Cancelado
38919,9479,3,App,2023-11-13 12:52:00,Entregue
38920,1844,6,App,2023-05-27 10:01:00,Pendente
38921,1783,3,Física,2022-07-19 14:36:00,Pendente
38922,4370,4,Online,2022-07-06 02:25:00,Pendente
38923,7544,6,Online,2022-05-10 05:54:00,Cancelado
38924,11140,3,Física,2022-04-25 20:07:00,Entregue
38925,1846,1,Online,2023-09-03 00:19:00,Entregue
38926,11684,5,App,2022-02-27 19:28:00,Cancelado
38927,9532,3,Física,2022-10-14 05:44:00,Entregue
38928,9071,7,App,2022-04-20 12:26:00,Cancelado
38929,4262,3,Online,2023-07-30 13:19:00,Entregue
38930,2566,7,Física,2022-09-27 12:01:00,Entregue
38931,9455,7,Online,2023-09-24 22:31:00,Pendente
38932,8062,1,Física,2022-04-02 06:36:00,Pendente
38933,5038,3,Online,2023-10-11 06:02:00,Pendente
38934,8541,4,App,2023-07-30 09:06:00,Pendente
38935,367,6,Online,2023-07-27 16:29:00,Entregue
38936,9296,3,Física,2022-11-12 09:09:00,Entregue
38937,9253,6,Física,2023-05-05 14:18:00,Cancelado
38938,1996,5,App,2023-08-03 05:58:00,Pendente
38939,3639,3,Online,2022-06-16 09:06:00,Entregue
38940,4087,4,Física,2023-04-16 18:00:00,Entregue
38941,11328,4,Física,2022-03-01 04:37:00,Entregue
38942,4819,5,Online,2022-06-02 01:58:00,Pendente
38943,8789,4,Online,2022-03-24 04:58:00,Entregue
38944,2919,1,Online,2022-10-23 20:43:00,Entregue
38945,11126,6,App,2022-06-10 17:49:00,Entregue
38946,3480,2,Física,2023-11-04 13:09:00,Entregue
38947,11943,3,Física,2023-09-30 22:19:00,Pendente
38948,10589,5,App,2023-08-16 03:10:00,Pendente
38949,5517,6,Online,2023-11-20 20:48:00,Entregue
38950,1328,2,Online,2023-05-23 23:37:00,Entregue
38951,6011,7,Online,2022-08-07 18:46:00,Pendente
38952,2998,1,App,2022-09-11 16:07:00,Entregue
38953,2064,2,Online,2023-03-01 01:00:00,Cancelado
38954,10598,3,Online,2022-06-23 18:47:00,Pendente
38955,9989,2,App,2022-11-30 13:17:00,Entregue
38956,11735,5,Online,2023-03-05 14:54:00,Pendente
38957,7826,4,Online,2023-04-06 20:47:00,Entregue
38958,2463,6,App,2023-03-18 06:35:00,Entregue
38959,4994,6,Física,2023-03-09 04:45:00,Entregue
38960,8483,3,App,2022-11-29 20:26:00,Entregue
38961,2707,7,App,2023-07-24 07:11:00,Entregue
38962,6104,1,App,2023-05-13 13:46:00,Pendente
38963,6394,6,Online,2023-11-11 17:26:00,Entregue
38964,8082,5,Física,2023-08-23 12:59:00,Entregue
38965,6001,3,App,2022-02-20 22:29:00,Entregue
38966,3854,3,App,2023-05-24 06:02:00,Entregue
38967,7154,2,Online,2022-02-11 10:55:00,Entregue
38968,600,6,Física,2022-07-03 13:05:00,Pendente
38969,11534,6,Online,2023-01-23 04:35:00,Pendente
38970,815,4,App,2023-02-17 08:42:00,Entregue
38971,9378,5,Online,2023-09-21 22:28:00,Entregue
38972,3056,4,Física,2023-02-21 12:10:00,Entregue
38973,64,6,Física,2023-09-07 00:49:00,Cancelado
38974,249,4,Física,2023-10-27 23:57:00,Cancelado
38975,2560,3,Física,2023-08-13 16:23:00,Cancelado
38976,8080,1,Física,2023-10-03 08:09:00,Pendente
38977,5104,7,App,2023-05-02 01:31:00,Cancelado
38978,1869,7,Física,2023-03-25 17:58:00,Pendente
38979,3194,1,Física,2023-03-01 15:12:00,Entregue
38980,3559,2,App,2022-12-05 12:03:00,Entregue
38981,8677,1,Online,2023-02-09 11:50:00,Entregue
38982,9498,2,App,2022-08-29 02:02:00,Pendente
38983,7383,3,App,2023-08-19 15:42:00,Entregue
38984,3991,4,Online,2022-02-27 02:01:00,Pendente
38985,553,7,App,2023-09-09 12:30:00,Cancelado
38986,8713,7,App,2023-05-31 22:32:00,Entregue
38987,6220,1,App,2023-06-06 19:43:00,Cancelado
38988,5204,5,App,2022-07-01 00:38:00,Entregue
38989,3256,7,Online,2022-01-21 00:29:00,Entregue
38990,10194,1,Física,2023-02-10 10:45:00,Entregue
38991,926,4,App,2023-10-26 21:29:00,Pendente
38992,5917,4,Física,2023-05-09 02:28:00,Entregue
38993,8963,5,Online,2023-03-08 07:30:00,Entregue
38994,2374,2,Online,2022-12-15 05:50:00,Pendente
38995,11202,5,Online,2023-04-27 16:02:00,Pendente
38996,995,3,App,2023-10-09 11:49:00,Cancelado
38997,8080,2,Online,2023-10-26 01:16:00,Pendente
38998,9344,2,Online,2023-03-27 19:17:00,Entregue
38999,7337,4,Online,2022-08-04 06:59:00,Cancelado
39000,1989,3,Física,2022-11-13 15:12:00,Pendente
39001,1626,7,Online,2023-11-09 02:28:00,Entregue
39002,6092,5,Online,2023-04-07 12:40:00,Entregue
39003,4134,3,App,2023-01-15 05:32:00,Entregue
39004,7538,5,Física,2022-03-26 16:43:00,Entregue
39005,8163,7,Online,2022-01-06 10:42:00,Pendente
39006,9871,4,Online,2023-02-15 14:06:00,Entregue
39007,11439,4,Física,2022-01-06 21:10:00,Cancelado
39008,8479,2,Física,2022-10-22 08:45:00,Entregue
39009,1344,5,Online,2023-11-28 11:56:00,Entregue
39010,3941,2,Física,2022-03-01 16:22:00,Pendente
39011,5471,2,Física,2023-08-02 22:38:00,Entregue
39012,8180,3,Física,2023-05-01 22:57:00,Cancelado
39013,9520,2,Física,2023-02-19 05:07:00,Entregue
39014,4282,6,Física,2023-09-22 07:14:00,Entregue
39015,1167,1,Física,2022-10-06 02:28:00,Entregue
39016,4971,7,App,2023-06-21 09:30:00,Cancelado
39017,7755,3,Física,2023-08-01 22:47:00,Entregue
39018,160,1,App,2022-02-08 05:59:00,Entregue
39019,7291,3,App,2023-04-05 03:45:00,Entregue
39020,1743,7,Física,2023-01-06 23:15:00,Entregue
39021,3947,1,App,2022-02-03 11:27:00,Entregue
39022,2392,4,App,2023-07-08 02:08:00,Pendente
39023,5061,6,Online,2023-08-27 11:15:00,Pendente
39024,9377,7,Física,2022-02-25 23:36:00,Entregue
39025,6929,2,Online,2023-04-03 19:46:00,Entregue
39026,6169,4,Online,2022-07-27 00:22:00,Pendente
39027,57,1,Física,2023-07-07 21:44:00,Cancelado
39028,4983,6,Física,2023-09-14 08:45:00,Entregue
39029,7070,2,Física,2023-01-18 11:57:00,Cancelado
39030,5822,2,App,2022-01-08 08:20:00,Entregue
39031,346,7,App,2022-06-15 14:54:00,Pendente
39032,10661,2,Física,2022-09-22 12:15:00,Entregue
39033,3517,7,App,2022-10-24 15:00:00,Pendente
39034,10332,6,Online,2022-02-16 21:29:00,Cancelado
39035,8484,4,Online,2023-11-21 14:57:00,Entregue
39036,632,1,App,2022-06-08 07:02:00,Entregue
39037,3549,1,Física,2023-04-19 09:57:00,Entregue
39038,8119,7,App,2022-10-14 08:22:00,Entregue
39039,2568,5,Online,2022-09-20 08:57:00,Entregue
39040,7192,2,App,2022-01-12 00:06:00,Pendente
39041,1463,5,Online,2022-11-11 14:13:00,Entregue
39042,6869,3,Física,2023-07-21 08:13:00,Entregue
39043,5789,6,App,2023-08-30 01:31:00,Entregue
39044,9419,2,Física,2023-06-17 16:16:00,Entregue
39045,9250,5,Física,2022-07-28 09:19:00,Entregue
39046,11857,7,Online,2022-06-13 23:13:00,Entregue
39047,11707,5,App,2023-02-07 17:55:00,Entregue
39048,5086,1,App,2022-11-30 17:07:00,Pendente
39049,10259,1,App,2022-08-29 08:42:00,Entregue
39050,8471,3,App,2022-01-05 06:23:00,Entregue
39051,9046,4,App,2022-02-28 20:37:00,Entregue
39052,4069,3,Física,2023-10-20 06:39:00,Entregue
39053,7542,5,Online,2023-03-21 03:39:00,Entregue
39054,8617,1,Online,2022-02-25 06:39:00,Cancelado
39055,8145,7,App,2022-09-17 12:02:00,Entregue
39056,10463,1,App,2023-05-12 06:34:00,Cancelado
39057,11474,7,Física,2022-10-01 05:48:00,Cancelado
39058,2382,2,Online,2023-12-26 02:38:00,Entregue
39059,10619,3,Online,2022-05-27 06:33:00,Cancelado
39060,4223,7,App,2023-11-24 21:49:00,Entregue
39061,4107,4,App,2022-12-21 16:40:00,Cancelado
39062,8985,6,App,2022-09-20 19:40:00,Entregue
39063,4651,4,Física,2023-09-19 21:18:00,Entregue
39064,1113,5,Online,2023-08-01 04:08:00,Entregue
39065,11368,3,Física,2023-10-12 09:48:00,Entregue
39066,8469,1,App,2023-08-12 13:47:00,Entregue
39067,2091,6,Física,2023-05-18 03:37:00,Pendente
39068,1468,4,Física,2023-10-13 02:53:00,Entregue
39069,1661,1,App,2023-03-27 16:57:00,Entregue
39070,667,5,App,2022-05-18 05:21:00,Pendente
39071,4568,2,Online,2022-10-02 12:32:00,Entregue
39072,6457,3,App,2023-09-16 14:36:00,Entregue
39073,2967,7,Online,2023-03-08 06:58:00,Entregue
39074,3002,2,App,2022-01-04 02:28:00,Pendente
39075,5275,2,Online,2023-03-19 18:20:00,Entregue
39076,6197,6,Física,2023-04-12 17:17:00,Entregue
39077,5282,1,Online,2023-03-22 15:45:00,Cancelado
39078,7791,1,App,2023-03-01 02:43:00,Cancelado
39079,8390,5,Física,2022-09-15 13:20:00,Cancelado
39080,9260,4,App,2023-02-07 01:19:00,Entregue
39081,11451,2,Física,2023-03-06 03:39:00,Pendente
39082,5554,7,App,2022-03-29 02:02:00,Entregue
39083,5976,7,Física,2023-05-03 14:53:00,Entregue
39084,8590,1,Física,2023-02-04 07:31:00,Cancelado
39085,4026,4,Física,2023-02-17 04:01:00,Entregue
39086,4661,1,Online,2022-06-20 16:08:00,Entregue
39087,708,6,Online,2022-07-08 18:26:00,Cancelado
39088,6016,3,Física,2022-07-02 00:07:00,Entregue
39089,8978,1,Física,2022-10-15 07:31:00,Cancelado
39090,11326,7,Física,2023-04-08 04:14:00,Entregue
39091,4784,7,Física,2022-10-15 18:51:00,Entregue
39092,6261,1,Online,2023-07-10 18:06:00,Entregue
39093,4779,5,App,2023-03-04 00:52:00,Pendente
39094,3799,3,App,2022-12-25 10:24:00,Entregue
39095,4031,7,Física,2023-06-28 20:46:00,Entregue
39096,10331,2,Física,2023-04-11 20:25:00,Cancelado
39097,4298,1,Física,2022-03-09 11:15:00,Cancelado
39098,6257,6,Online,2022-04-26 11:04:00,Pendente
39099,7720,4,App,2023-07-29 17:53:00,Entregue
39100,9016,3,Física,2023-02-18 00:36:00,Pendente
39101,551,6,Física,2023-04-20 07:57:00,Cancelado
39102,9977,7,App,2023-03-21 15:30:00,Pendente
39103,3819,7,Online,2022-01-07 22:37:00,Entregue
39104,3382,6,Online,2023-03-18 11:14:00,Entregue
39105,5147,4,App,2023-05-11 02:07:00,Pendente
39106,9819,7,Online,2022-06-26 17:25:00,Cancelado
39107,302,5,Física,2023-12-14 05:44:00,Entregue
39108,2118,3,App,2023-01-20 18:55:00,Cancelado
39109,3208,5,App,2022-03-23 11:55:00,Entregue
39110,4436,1,App,2023-11-13 18:25:00,Entregue
39111,4678,6,App,2022-07-24 01:19:00,Entregue
39112,1365,6,Online,2022-07-29 20:55:00,Cancelado
39113,1153,2,Física,2023-02-28 16:54:00,Entregue
39114,11583,7,App,2022-12-15 11:44:00,Cancelado
39115,6082,6,App,2022-12-24 11:51:00,Entregue
39116,6331,3,App,2023-03-01 23:24:00,Entregue
39117,5769,6,Física,2022-11-23 10:54:00,Entregue
39118,11746,7,Online,2022-09-06 03:47:00,Entregue
39119,1418,6,Física,2022-10-06 01:32:00,Entregue
39120,7355,7,Online,2022-04-16 18:04:00,Cancelado
39121,6529,7,Física,2022-10-31 01:26:00,Entregue
39122,725,2,Física,2022-03-14 09:09:00,Entregue
39123,11143,1,Física,2022-04-15 17:35:00,Entregue
39124,621,6,Online,2022-02-22 04:44:00,Entregue
39125,2285,1,Online,2023-08-10 00:12:00,Entregue
39126,9096,3,App,2023-09-16 19:36:00,Pendente
39127,7257,6,App,2022-08-22 13:00:00,Entregue
39128,1572,6,App,2022-09-09 06:25:00,Pendente
39129,10029,3,Online,2023-05-01 06:58:00,Cancelado
39130,1278,3,App,2023-07-28 03:09:00,Pendente
39131,6587,2,Física,2023-12-15 05:26:00,Pendente
39132,8772,1,App,2023-07-03 19:18:00,Pendente
39133,4658,1,Física,2022-02-20 15:15:00,Cancelado
39134,2262,7,App,2023-11-08 08:14:00,Entregue
39135,6098,3,App,2023-02-01 16:44:00,Entregue
39136,9162,3,Online,2023-06-05 17:40:00,Entregue
39137,4135,7,App,2023-11-16 02:57:00,Entregue
39138,7218,2,Online,2022-12-05 18:19:00,Pendente
39139,2916,7,Física,2023-02-07 16:58:00,Entregue
39140,10133,1,Online,2023-05-19 10:54:00,Entregue
39141,11061,4,Física,2023-07-17 14:16:00,Entregue
39142,4268,3,App,2023-07-30 06:41:00,Entregue
39143,9569,5,App,2023-08-04 14:58:00,Cancelado
39144,2545,3,App,2023-11-13 16:51:00,Cancelado
39145,903,4,Online,2023-07-10 18:18:00,Pendente
39146,6435,4,Física,2022-05-04 07:03:00,Entregue
39147,820,7,Física,2023-12-18 21:00:00,Cancelado
39148,1215,6,App,2022-02-06 04:30:00,Pendente
39149,1000,2,Física,2022-12-05 14:20:00,Cancelado
39150,4332,5,Física,2023-02-02 06:00:00,Entregue
39151,922,6,Física,2023-02-27 03:28:00,Entregue
39152,2205,7,Física,2023-07-28 14:57:00,Entregue
39153,4512,6,Online,2023-01-20 06:06:00,Entregue
39154,8231,7,Física,2023-04-25 05:52:00,Pendente
39155,2553,7,App,2023-11-05 04:53:00,Entregue
39156,1726,3,Física,2022-12-31 10:16:00,Entregue
39157,5699,5,Online,2023-02-18 10:55:00,Cancelado
39158,5695,5,App,2023-07-09 23:01:00,Entregue
39159,11690,2,App,2022-12-29 19:48:00,Entregue
39160,844,2,Física,2023-05-04 10:08:00,Pendente
39161,5702,5,Física,2022-08-18 02:05:00,Pendente
39162,9426,7,App,2023-07-08 03:58:00,Entregue
39163,9568,2,Física,2023-05-14 13:07:00,Pendente
39164,4246,2,App,2023-09-10 12:34:00,Pendente
39165,6490,2,Online,2023-08-30 15:43:00,Entregue
39166,8058,7,Online,2023-04-18 23:20:00,Entregue
39167,5984,2,App,2022-08-14 10:09:00,Entregue
39168,3579,1,App,2023-07-11 13:30:00,Entregue
39169,10278,3,App,2023-03-10 06:42:00,Entregue
39170,6978,5,App,2023-04-21 05:54:00,Entregue
39171,3254,2,Online,2022-07-28 19:19:00,Entregue
39172,1765,5,Física,2022-05-08 02:05:00,Entregue
39173,11189,6,Física,2023-01-05 07:34:00,Pendente
39174,7183,2,App,2022-06-27 00:45:00,Entregue
39175,2820,3,App,2022-05-11 18:31:00,Entregue
39176,9647,7,App,2023-08-10 18:05:00,Entregue
39177,8102,1,Física,2023-09-19 03:25:00,Cancelado
39178,6353,2,App,2022-08-05 03:24:00,Entregue
39179,4795,3,App,2023-03-15 23:17:00,Cancelado
39180,5080,3,Online,2022-02-03 03:29:00,Entregue
39181,6889,1,Física,2022-03-15 20:34:00,Entregue
39182,9897,5,App,2023-05-30 10:05:00,Entregue
39183,711,4,Online,2022-06-28 01:07:00,Cancelado
39184,9522,6,Física,2023-03-23 19:33:00,Entregue
39185,10308,3,Física,2023-11-14 21:15:00,Pendente
39186,651,1,Online,2022-03-16 03:46:00,Entregue
39187,9037,6,Online,2023-10-10 20:58:00,Entregue
39188,10362,6,App,2023-10-21 03:13:00,Pendente
39189,8905,6,App,2023-03-28 22:41:00,Entregue
39190,11392,4,Online,2023-09-18 01:13:00,Pendente
39191,3124,7,Online,2023-06-20 15:33:00,Entregue
39192,11052,2,App,2022-05-15 14:51:00,Entregue
39193,1836,3,App,2023-01-18 10:12:00,Entregue
39194,3723,1,Física,2022-02-23 20:57:00,Entregue
39195,1753,1,Física,2023-01-04 06:03:00,Entregue
39196,9035,5,Física,2023-07-07 21:27:00,Entregue
39197,7039,4,App,2022-01-14 02:42:00,Entregue
39198,86,1,App,2023-12-19 15:47:00,Cancelado
39199,8451,3,Online,2023-02-02 14:27:00,Entregue
39200,8924,3,Física,2023-08-24 18:37:00,Entregue
39201,4757,5,App,2023-01-19 11:18:00,Entregue
39202,5543,3,Física,2022-01-12 19:19:00,Pendente
39203,8214,5,Online,2023-12-12 13:36:00,Pendente
39204,2327,6,Física,2023-07-19 16:41:00,Pendente
39205,1046,5,Física,2022-09-17 10:27:00,Cancelado
39206,10123,3,Online,2022-07-02 07:09:00,Cancelado
39207,5213,6,Física,2023-04-10 17:53:00,Entregue
39208,8829,5,Física,2022-08-17 22:46:00,Pendente
39209,1335,1,Física,2022-07-22 04:23:00,Pendente
39210,5840,7,Física,2022-05-13 23:45:00,Cancelado
39211,6207,3,Online,2022-04-27 20:44:00,Entregue
39212,8877,1,Física,2023-05-31 05:18:00,Entregue
39213,8594,2,Física,2022-11-09 08:37:00,Cancelado
39214,3267,6,Online,2023-01-10 10:35:00,Pendente
39215,4587,2,Online,2023-01-13 01:55:00,Entregue
39216,864,6,Física,2022-03-25 02:20:00,Pendente
39217,10318,1,App,2022-02-10 22:13:00,Entregue
39218,10212,4,Online,2023-03-17 00:01:00,Cancelado
39219,10922,7,Física,2023-05-30 01:46:00,Cancelado
39220,4432,2,App,2022-03-07 15:42:00,Pendente
39221,10397,3,App,2023-07-23 03:42:00,Pendente
39222,6245,2,App,2023-02-28 15:48:00,Entregue
39223,4536,4,App,2022-07-08 02:09:00,Entregue
39224,7468,4,Física,2022-11-17 23:29:00,Pendente
39225,3611,4,Online,2023-03-22 00:17:00,Entregue
39226,1723,7,Online,2023-02-02 18:14:00,Pendente
39227,7925,5,App,2023-12-24 04:07:00,Pendente
39228,5367,7,Online,2023-10-08 05:43:00,Cancelado
39229,10448,4,Online,2023-04-27 23:22:00,Entregue
39230,9354,5,App,2023-03-12 15:19:00,Entregue
39231,5089,5,App,2022-01-08 07:20:00,Entregue
39232,11473,4,App,2023-04-16 18:20:00,Pendente
39233,5444,2,Online,2022-11-26 14:22:00,Entregue
39234,10240,7,App,2023-03-21 11:57:00,Cancelado
39235,8713,1,Online,2022-11-07 04:33:00,Cancelado
39236,3464,2,App,2022-08-16 12:48:00,Entregue
39237,7406,5,App,2022-04-19 19:24:00,Entregue
39238,5352,1,App,2022-01-24 20:29:00,Entregue
39239,4127,7,Online,2023-12-26 05:29:00,Entregue
39240,5140,1,App,2023-04-06 07:01:00,Entregue
39241,5532,1,Física,2023-05-06 21:48:00,Pendente
39242,5204,2,App,2023-04-28 07:24:00,Entregue
39243,221,7,Física,2022-07-19 21:53:00,Entregue
39244,11896,5,App,2023-10-26 16:32:00,Cancelado
39245,910,7,App,2023-09-10 21:14:00,Pendente
39246,4117,6,Online,2022-08-31 12:20:00,Entregue
39247,8089,4,Online,2023-05-09 03:24:00,Entregue
39248,3503,1,App,2023-04-02 09:25:00,Entregue
39249,11827,3,App,2023-08-30 15:55:00,Entregue
39250,1841,2,Online,2022-04-27 01:24:00,Entregue
39251,7464,6,Online,2023-12-25 23:52:00,Entregue
39252,1831,5,App,2022-06-16 15:38:00,Cancelado
39253,6733,6,Online,2023-06-06 17:40:00,Cancelado
39254,860,4,Física,2023-08-04 06:28:00,Entregue
39255,3072,7,Online,2022-07-02 15:54:00,Entregue
39256,3314,2,Física,2023-09-02 21:51:00,Entregue
39257,10003,3,App,2023-12-05 19:51:00,Entregue
39258,342,4,App,2022-06-21 07:14:00,Pendente
39259,8991,1,Online,2023-07-17 00:29:00,Entregue
39260,1062,1,Online,2022-08-19 14:30:00,Entregue
39261,6529,1,Física,2022-05-05 19:03:00,Pendente
39262,9977,4,App,2022-01-26 22:47:00,Pendente
39263,4883,6,Física,2022-08-29 09:32:00,Pendente
39264,5953,5,App,2022-12-25 10:43:00,Entregue
39265,6096,5,App,2022-02-19 00:37:00,Entregue
39266,7253,4,Física,2023-05-31 16:53:00,Entregue
39267,10014,2,App,2023-07-13 07:04:00,Pendente
39268,3308,5,Online,2023-10-02 17:01:00,Cancelado
39269,8335,4,Online,2023-03-24 16:40:00,Pendente
39270,8760,7,Física,2023-04-17 23:52:00,Entregue
39271,11930,2,App,2022-05-16 06:39:00,Entregue
39272,6413,7,Física,2022-01-21 13:40:00,Entregue
39273,1201,7,App,2023-04-19 15:32:00,Cancelado
39274,11664,5,App,2022-11-16 14:42:00,Cancelado
39275,1128,3,Física,2022-11-02 14:22:00,Entregue
39276,202,4,App,2022-08-16 13:03:00,Entregue
39277,2938,2,Online,2022-08-31 16:56:00,Pendente
39278,10111,4,Física,2022-05-20 09:45:00,Cancelado
39279,5144,2,Física,2022-10-29 06:47:00,Entregue
39280,4379,2,App,2022-02-06 14:54:00,Entregue
39281,3968,4,App,2022-09-01 07:41:00,Entregue
39282,5732,5,Física,2023-11-15 16:56:00,Entregue
39283,4499,5,App,2023-07-08 19:08:00,Entregue
39284,9726,7,App,2023-05-13 02:45:00,Cancelado
39285,4231,3,Física,2023-04-12 06:02:00,Entregue
39286,2771,7,App,2023-11-14 16:19:00,Cancelado
39287,6545,5,Online,2023-01-28 10:16:00,Pendente
39288,1783,2,Online,2022-11-11 03:29:00,Entregue
39289,2274,7,Online,2023-02-28 23:01:00,Entregue
39290,705,1,App,2022-06-12 17:22:00,Cancelado
39291,6147,5,Física,2022-06-13 02:42:00,Entregue
39292,1042,2,Física,2022-12-28 07:12:00,Entregue
39293,9174,6,Física,2023-01-14 07:07:00,Pendente
39294,5297,1,App,2022-11-03 12:45:00,Cancelado
39295,10674,4,Online,2023-12-04 08:32:00,Cancelado
39296,1089,1,Online,2023-11-11 17:30:00,Entregue
39297,7496,5,App,2022-09-18 07:23:00,Cancelado
