produto_id,mes_referencia,preco_casanova,preco_medio_mercado
P0092,2025-08-01,787.12,755.77
P0092,2025-09-01,787.12,720.62
P0092,2025-10-01,787.12,743.06
P0092,2025-11-01,787.12,763.29
P0092,2025-12-01,787.12,713.09
P0093,2024-01-01,230.38,223.36
P0093,2024-02-01,230.38,220.82
P0093,2024-03-01,230.38,205.41
P0093,2024-04-01,230.38,212.92
P0093,2024-05-01,230.38,225.03
P0093,2024-06-01,230.38,219.07
P0093,2024-07-01,230.38,207.05
P0093,2024-08-01,230.38,206.89
P0093,2024-09-01,230.38,222.19
P0093,2024-10-01,230.38,221.08
P0093,2024-11-01,230.38,226.31
P0093,2024-12-01,230.38,216.69
P0093,2025-01-01,230.38,209.38
P0093,2025-02-01,230.38,205.2
P0093,2025-03-01,230.38,205.62
P0093,2025-04-01,230.38,218.35
P0093,2025-05-01,230.38,223.19
P0093,2025-06-01,230.38,212.67
P0093,2025-07-01,230.38,214.61
P0093,2025-08-01,230.38,212.68
P0093,2025-09-01,230.38,226.59
P0093,2025-10-01,230.38,208.05
P0093,2025-11-01,230.38,211.75
P0093,2025-12-01,230.38,215.15
P0094,2024-01-01,697.38,797.22
P0094,2024-02-01,697.38,773.01
P0094,2024-03-01,697.38,765.08
P0094,2024-04-01,697.38,789.81
P0094,2024-05-01,697.38,783.44
P0094,2024-06-01,697.38,798.01
P0094,2024-07-01,697.38,799.63
P0094,2024-08-01,697.38,811.57
P0094,2024-09-01,697.38,792.68
P0094,2024-10-01,697.38,805.09
P0094,2024-11-01,697.38,797.23
P0094,2024-12-01,697.38,763.15
P0094,2025-01-01,697.38,756.45
P0094,2025-02-01,697.38,805.09
P0094,2025-03-01,697.38,816.3
P0094,2025-04-01,697.38,777.7
P0094,2025-05-01,697.38,806.45
P0094,2025-06-01,697.38,767.38
P0094,2025-07-01,697.38,783.06
P0094,2025-08-01,697.38,764.2
P0094,2025-09-01,697.38,787.76
P0094,2025-10-01,697.38,768.18
P0094,2025-11-01,697.38,769.84
P0094,2025-12-01,697.38,797.36
P0095,2024-01-01,457.26,422.01
P0095,2024-02-01,457.26,395.17
P0095,2024-03-01,457.26,407.3
P0095,2024-04-01,457.26,419.68
P0095,2024-05-01,457.26,422.12
P0095,2024-06-01,457.26,409.28
P0095,2024-07-01,457.26,398.15
P0095,2024-08-01,457.26,401.26
P0095,2024-09-01,457.26,402.92
P0095,2024-10-01,457.26,399.8
P0095,2024-11-01,457.26,435.67
P0095,2024-12-01,457.26,414.72
P0095,2025-01-01,457.26,406.05
P0095,2025-02-01,457.26,400.37
P0095,2025-03-01,457.26,399.22
P0095,2025-04-01,457.26,434.41
P0095,2025-05-01,457.26,410.82
P0095,2025-06-01,457.26,433.62
P0095,2025-07-01,457.26,427.58
P0095,2025-08-01,457.26,405.37
P0095,2025-09-01,457.26,419.51
P0095,2025-10-01,457.26,421.57
P0095,2025-11-01,457.26,420.34
P0095,2025-12-01,457.26,396.34
P0096,2024-01-01,92.74,81.53
P0096,2024-02-01,92.74,79.21
P0096,2024-03-01,92.74,80.21
P0096,2024-04-01,92.74,85.02
P0096,2024-05-01,92.74,80.48
P0096,2024-06-01,92.74,78.75
P0096,2024-07-01,92.74,79.64
P0096,2024-08-01,92.74,78.67
P0096,2024-09-01,92.74,82.21
P0096,2024-10-01,92.74,81.22
P0096,2024-11-01,92.74,84.98
P0096,2024-12-01,92.74,82.23
P0096,2025-01-01,92.74,81.43
P0096,2025-02-01,92.74,81.59
P0096,2025-03-01,92.74,84.99
P0096,2025-04-01,92.74,85.04
P0096,2025-05-01,92.74,83.95
P0096,2025-06-01,92.74,83.4
P0096,2025-07-01,92.74,80.39
P0096,2025-08-01,92.74,79.46
P0096,2025-09-01,92.74,78.76
P0096,2025-10-01,92.74,87.26
P0096,2025-11-01,92.74,79.7
P0096,2025-12-01,92.74,87.87
P0097,2024-01-01,766.85,689.68
P0097,2024-02-01,766.85,686.89
P0097,2024-03-01,766.85,716.08
P0097,2024-04-01,766.85,728.84
P0097,2024-05-01,766.85,699.21
P0097,2024-06-01,766.85,736.15
P0097,2024-07-01,766.85,733.41
P0097,2024-08-01,766.85,663.05
P0097,2024-09-01,766.85,711.41
P0097,2024-10-01,766.85,713.17
P0097,2024-11-01,766.85,676.77
P0097,2024-12-01,766.85,685.05
P0097,2025-01-01,766.85,660.21
P0097,2025-02-01,766.85,696.9
P0097,2025-03-01,766.85,692.63
P0097,2025-04-01,766.85,725.0
P0097,2025-05-01,766.85,694.78
P0097,2025-06-01,766.85,717.33
P0097,2025-07-01,766.85,703.76
P0097,2025-08-01,766.85,682.43
P0097,2025-09-01,766.85,666.32
P0097,2025-10-01,766.85,682.84
P0097,2025-11-01,766.85,714.18
P0097,2025-12-01,766.85,675.66
P0098,2024-01-01,298.09,272.52
P0098,2024-02-01,298.09,281.41
P0098,2024-03-01,298.09,270.35
P0098,2024-04-01,298.09,270.06
P0098,2024-05-01,298.09,267.64
P0098,2024-06-01,298.09,278.13
P0098,2024-07-01,298.09,276.97
P0098,2024-08-01,298.09,280.48
P0098,2024-09-01,298.09,267.54
P0098,2024-10-01,298.09,289.07
P0098,2024-11-01,298.09,273.89
P0098,2024-12-01,298.09,288.46
P0098,2025-01-01,298.09,283.28
P0098,2025-02-01,298.09,279.74
P0098,2025-03-01,298.09,288.83
P0098,2025-04-01,298.09,271.31
P0098,2025-05-01,298.09,288.4
P0098,2025-06-01,298.09,286.12
P0098,2025-07-01,298.09,274.6
P0098,2025-08-01,298.09,278.13
P0098,2025-09-01,298.09,276.66
P0098,2025-10-01,298.09,284.15
P0098,2025-11-01,298.09,267.88
P0098,2025-12-01,298.09,267.77
P0099,2024-01-01,621.17,580.6
P0099,2024-02-01,621.17,557.24
P0099,2024-03-01,621.17,576.38
P0099,2024-04-01,621.17,565.59
P0099,2024-05-01,621.17,567.61
P0099,2024-06-01,621.17,548.08
P0099,2024-07-01,621.17,533.52
P0099,2024-08-01,621.17,574.35
P0099,2024-09-01,621.17,554.03
P0099,2024-10-01,621.17,571.2
P0099,2024-11-01,621.17,559.34
P0099,2024-12-01,621.17,554.0
P0099,2025-01-01,621.17,523.0
P0099,2025-02-01,621.17,574.9
P0099,2025-03-01,621.17,552.71
P0099,2025-04-01,621.17,539.87
P0099,2025-05-01,621.17,546.48
P0099,2025-06-01,621.17,572.04
P0099,2025-07-01,621.17,542.83
P0099,2025-08-01,621.17,539.44
P0099,2025-09-01,621.17,558.74
P0099,2025-10-01,621.17,561.5
P0099,2025-11-01,621.17,530.76
P0099,2025-12-01,621.17,571.35
P0100,2024-01-01,755.72,727.98
P0100,2024-02-01,755.72,700.23
P0100,2024-03-01,755.72,709.7
P0100,2024-04-01,755.72,695.57
P0100,2024-05-01,755.72,672.76
P0100,2024-06-01,755.72,668.2
P0100,2024-07-01,755.72,707.97
P0100,2024-08-01,755.72,712.74
P0100,2024-09-01,755.72,720.59
P0100,2024-10-01,755.72,692.23
P0100,2024-11-01,755.72,689.85
P0100,2024-12-01,755.72,673.78
P0100,2025-01-01,755.72,691.79
P0100,2025-02-01,755.72,675.07
P0100,2025-03-01,755.72,727.57
P0100,2025-04-01,755.72,702.57
P0100,2025-05-01,755.72,728.34
P0100,2025-06-01,755.72,702.47
P0100,2025-07-01,755.72,683.19
P0100,2025-08-01,755.72,710.42
P0100,2025-09-01,755.72,680.02
P0100,2025-10-01,755.72,725.89
P0100,2025-11-01,755.72,672.58
P0100,2025-12-01,755.72,731.69
P0101,2024-01-01,551.1,473.67
P0101,2024-02-01,551.1,460.63
P0101,2024-03-01,551.1,444.83
P0101,2024-04-01,551.1,452.25
P0101,2024-05-01,551.1,458.83
P0101,2024-06-01,551.1,464.35
P0101,2024-07-01,551.1,455.45
P0101,2024-08-01,551.1,449.9
P0101,2024-09-01,551.1,485.11
P0101,2024-10-01,551.1,488.56
P0101,2024-11-01,551.1,453.26
P0101,2024-12-01,551.1,487.64
P0101,2025-01-01,551.1,492.93
P0101,2025-02-01,551.1,472.07
P0101,2025-03-01,551.1,474.79
P0101,2025-04-01,551.1,445.73
P0101,2025-05-01,551.1,479.49
P0101,2025-06-01,551.1,462.86
P0101,2025-07-01,551.1,479.31
P0101,2025-08-01,551.1,458.63
P0101,2025-09-01,551.1,449.66
P0101,2025-10-01,551.1,493.74
P0101,2025-11-01,551.1,451.92
P0101,2025-12-01,551.1,477.88
P0102,2024-01-01,149.96,176.49
P0102,2024-02-01,149.96,175.08
P0102,2024-03-01,149.96,178.21
P0102,2024-04-01,149.96,176.78
P0102,2024-05-01,149.96,170.41
P0102,2024-06-01,149.96,176.74
P0102,2024-07-01,149.96,172.29
P0102,2024-08-01,149.96,171.86
P0102,2024-09-01,149.96,169.76
P0102,2024-10-01,149.96,178.47
P0102,2024-11-01,149.96,165.67
P0102,2024-12-01,149.96,168.84
P0102,2025-01-01,149.96,164.95
P0102,2025-02-01,149.96,176.7
P0102,2025-03-01,149.96,175.69
P0102,2025-04-01,149.96,173.67
P0102,2025-05-01,149.96,170.76
P0102,2025-06-01,149.96,171.32
P0102,2025-07-01,149.96,170.1
P0102,2025-08-01,149.96,176.86
P0102,2025-09-01,149.96,164.75
P0102,2025-10-01,149.96,168.15
P0102,2025-11-01,149.96,175.95
P0102,2025-12-01,149.96,172.87
P0103,2024-01-01,521.37,487.12
P0103,2024-02-01,521.37,470.68
P0103,2024-03-01,521.37,454.41
P0103,2024-04-01,521.37,487.24
P0103,2024-05-01,521.37,479.74
P0103,2024-06-01,521.37,459.45
P0103,2024-07-01,521.37,503.1
P0103,2024-08-01,521.37,456.96
P0103,2024-09-01,521.37,464.91
P0103,2024-10-01,521.37,478.54
P0103,2024-11-01,521.37,475.02
P0103,2024-12-01,521.37,466.38
P0103,2025-01-01,521.37,478.6
P0103,2025-02-01,521.37,466.67
P0103,2025-03-01,521.37,461.63
P0103,2025-04-01,521.37,501.39
P0103,2025-05-01,521.37,463.06
P0103,2025-06-01,521.37,466.77
P0103,2025-07-01,521.37,453.61
P0103,2025-08-01,521.37,454.43
P0103,2025-09-01,521.37,454.42
P0103,2025-10-01,521.37,479.05
P0103,2025-11-01,521.37,495.14
P0103,2025-12-01,521.37,468.23
P0104,2024-01-01,99.73,109.93
P0104,2024-02-01,99.73,115.18
P0104,2024-03-01,99.73,116.71
P0104,2024-04-01,99.73,117.26
P0104,2024-05-01,99.73,116.94
P0104,2024-06-01,99.73,113.3
P0104,2024-07-01,99.73,110.53
P0104,2024-08-01,99.73,113.13
P0104,2024-09-01,99.73,117.09
P0104,2024-10-01,99.73,117.07
P0104,2024-11-01,99.73,112.53
P0104,2024-12-01,99.73,113.59
P0104,2025-01-01,99.73,109.59
P0104,2025-02-01,99.73,114.6
P0104,2025-03-01,99.73,116.19
P0104,2025-04-01,99.73,116.19
P0104,2025-05-01,99.73,115.4
P0104,2025-06-01,99.73,109.04
P0104,2025-07-01,99.73,108.24
P0104,2025-08-01,99.73,109.27
P0104,2025-09-01,99.73,109.72
P0104,2025-10-01,99.73,112.69
P0104,2025-11-01,99.73,107.9
P0104,2025-12-01,99.73,110.85
P0105,2024-01-01,19.23,20.16
P0105,2024-02-01,19.23,20.55
P0105,2024-03-01,19.23,19.96
P0105,2024-04-01,19.23,20.37
P0105,2024-05-01,19.23,20.16
P0105,2024-06-01,19.23,20.29
P0105,2024-07-01,19.23,20.13
P0105,2024-08-01,19.23,20.28
P0105,2024-09-01,19.23,20.77
P0105,2024-10-01,19.23,19.76
P0105,2024-11-01,19.23,19.76
P0105,2024-12-01,19.23,20.67
P0105,2025-01-01,19.23,21.07
P0105,2025-02-01,19.23,19.85
P0105,2025-03-01,19.23,21.22
P0105,2025-04-01,19.23,21.03
P0105,2025-05-01,19.23,20.58
P0105,2025-06-01,19.23,20.59
P0105,2025-07-01,19.23,21.35
P0105,2025-08-01,19.23,20.08
P0105,2025-09-01,19.23,20.95
P0105,2025-10-01,19.23,19.74
P0105,2025-11-01,19.23,21.03
P0105,2025-12-01,19.23,21.47
P0106,2024-01-01,657.47,641.28
P0106,2024-02-01,657.47,608.86
P0106,2024-03-01,657.47,641.47
P0106,2024-04-01,657.47,656.69
P0106,2024-05-01,657.47,643.61
P0106,2024-06-01,657.47,656.45
P0106,2024-07-01,657.47,629.82
P0106,2024-08-01,657.47,616.42
P0106,2024-09-01,657.47,641.78
P0106,2024-10-01,657.47,667.59
P0106,2024-11-01,657.47,655.62
P0106,2024-12-01,657.47,621.52
P0106,2025-01-01,657.47,615.28
P0106,2025-02-01,657.47,618.94
P0106,2025-03-01,657.47,630.37
P0106,2025-04-01,657.47,614.81
P0106,2025-05-01,657.47,627.34
P0106,2025-06-01,657.47,661.96
P0106,2025-07-01,657.47,645.5
P0106,2025-08-01,657.47,653.06
P0106,2025-09-01,657.47,618.97
P0106,2025-10-01,657.47,612.1
P0106,2025-11-01,657.47,625.73
P0106,2025-12-01,657.47,611.35
P0107,2024-01-01,559.39,601.54
P0107,2024-02-01,559.39,593.06
P0107,2024-03-01,559.39,601.62
P0107,2024-04-01,559.39,604.54
P0107,2024-05-01,559.39,615.14
P0107,2024-06-01,559.39,616.92
P0107,2024-07-01,559.39,617.83
P0107,2024-08-01,559.39,640.79
P0107,2024-09-01,559.39,607.23
P0107,2024-10-01,559.39,621.87
P0107,2024-11-01,559.39,586.4
P0107,2024-12-01,559.39,586.32
P0107,2025-01-01,559.39,623.7
P0107,2025-02-01,559.39,615.61
P0107,2025-03-01,559.39,633.95
P0107,2025-04-01,559.39,620.09
P0107,2025-05-01,559.39,593.59
P0107,2025-06-01,559.39,629.93
P0107,2025-07-01,559.39,602.8
P0107,2025-08-01,559.39,588.44
P0107,2025-09-01,559.39,630.98
P0107,2025-10-01,559.39,603.44
P0107,2025-11-01,559.39,599.39
P0107,2025-12-01,559.39,590.3
P0108,2024-01-01,609.67,687.43
P0108,2024-02-01,609.67,677.85
P0108,2024-03-01,609.67,690.99
P0108,2024-04-01,609.67,644.88
P0108,2024-05-01,609.67,699.08
P0108,2024-06-01,609.67,658.28
P0108,2024-07-01,609.67,696.94
P0108,2024-08-01,609.67,661.59
P0108,2024-09-01,609.67,679.47
P0108,2024-10-01,609.67,654.47
P0108,2024-11-01,609.67,668.3
P0108,2024-12-01,609.67,687.63
P0108,2025-01-01,609.67,650.19
P0108,2025-02-01,609.67,672.75
P0108,2025-03-01,609.67,691.1
P0108,2025-04-01,609.67,667.18
P0108,2025-05-01,609.67,657.28
P0108,2025-06-01,609.67,699.05
P0108,2025-07-01,609.67,663.88
P0108,2025-08-01,609.67,676.46
P0108,2025-09-01,609.67,677.13
P0108,2025-10-01,609.67,663.58
P0108,2025-11-01,609.67,651.02
P0108,2025-12-01,609.67,675.17
P0109,2024-01-01,286.71,314.95
P0109,2024-02-01,286.71,291.74
P0109,2024-03-01,286.71,296.98
P0109,2024-04-01,286.71,292.84
P0109,2024-05-01,286.71,303.53
P0109,2024-06-01,286.71,292.27
P0109,2024-07-01,286.71,290.34
P0109,2024-08-01,286.71,296.32
P0109,2024-09-01,286.71,292.8
P0109,2024-10-01,286.71,304.34
P0109,2024-11-01,286.71,292.2
P0109,2024-12-01,286.71,315.88
P0109,2025-01-01,286.71,297.24
P0109,2025-02-01,286.71,308.43
P0109,2025-03-01,286.71,302.41
P0109,2025-04-01,286.71,304.0
P0109,2025-05-01,286.71,297.74
P0109,2025-06-01,286.71,303.35
P0109,2025-07-01,286.71,309.64
P0109,2025-08-01,286.71,294.31
P0109,2025-09-01,286.71,292.93
P0109,2025-10-01,286.71,289.18
P0109,2025-11-01,286.71,298.65
P0109,2025-12-01,286.71,298.2
P0110,2024-01-01,557.44,635.32
P0110,2024-02-01,557.44,591.67
P0110,2024-03-01,557.44,604.73
P0110,2024-04-01,557.44,637.21
P0110,2024-05-01,557.44,599.98
P0110,2024-06-01,557.44,596.67
P0110,2024-07-01,557.44,611.19
P0110,2024-08-01,557.44,639.15
P0110,2024-09-01,557.44,623.56
P0110,2024-10-01,557.44,600.68
P0110,2024-11-01,557.44,586.6
P0110,2024-12-01,557.44,617.21
P0110,2025-01-01,557.44,591.55
P0110,2025-02-01,557.44,610.05
P0110,2025-03-01,557.44,608.28
P0110,2025-04-01,557.44,604.01
P0110,2025-05-01,557.44,596.26
P0110,2025-06-01,557.44,621.74
P0110,2025-07-01,557.44,624.58
P0110,2025-08-01,557.44,626.18
P0110,2025-09-01,557.44,619.18
P0110,2025-10-01,557.44,590.48
P0110,2025-11-01,557.44,599.41
P0110,2025-12-01,557.44,619.82
P0111,2024-01-01,564.11,541.14
P0111,2024-02-01,564.11,560.98
P0111,2024-03-01,564.11,532.9
P0111,2024-04-01,564.11,536.03
P0111,2024-05-01,564.11,553.91
P0111,2024-06-01,564.11,563.38
P0111,2024-07-01,564.11,569.55
P0111,2024-08-01,564.11,549.96
P0111,2024-09-01,564.11,557.98
P0111,2024-10-01,564.11,555.79
P0111,2024-11-01,564.11,557.88
P0111,2024-12-01,564.11,532.98
P0111,2025-01-01,564.11,550.63
P0111,2025-02-01,564.11,540.19
P0111,2025-03-01,564.11,534.49
P0111,2025-04-01,564.11,575.72
P0111,2025-05-01,564.11,545.92
P0111,2025-06-01,564.11,573.29
P0111,2025-07-01,564.11,585.22
P0111,2025-08-01,564.11,557.75
P0111,2025-09-01,564.11,549.26
P0111,2025-10-01,564.11,547.08
P0111,2025-11-01,564.11,568.01
P0111,2025-12-01,564.11,546.4
P0112,2024-01-01,93.22,94.28
P0112,2024-02-01,93.22,101.06
P0112,2024-03-01,93.22,96.88
P0112,2024-04-01,93.22,101.05
P0112,2024-05-01,93.22,98.91
P0112,2024-06-01,93.22,96.48
P0112,2024-07-01,93.22,101.32
P0112,2024-08-01,93.22,100.6
P0112,2024-09-01,93.22,101.92
P0112,2024-10-01,93.22,101.68
P0112,2024-11-01,93.22,95.57
P0112,2024-12-01,93.22,95.26
P0112,2025-01-01,93.22,97.59
P0112,2025-02-01,93.22,94.48
P0112,2025-03-01,93.22,97.75
P0112,2025-04-01,93.22,100.26
P0112,2025-05-01,93.22,101.91
P0112,2025-06-01,93.22,95.34
P0112,2025-07-01,93.22,98.32
P0112,2025-08-01,93.22,92.89
P0112,2025-09-01,93.22,96.07
P0112,2025-10-01,93.22,97.73
P0112,2025-11-01,93.22,95.43
P0112,2025-12-01,93.22,101.93
P0113,2024-01-01,236.44,238.26
P0113,2024-02-01,236.44,224.57
P0113,2024-03-01,236.44,224.89
P0113,2024-04-01,236.44,226.17
P0113,2024-05-01,236.44,239.39
P0113,2024-06-01,236.44,222.79
P0113,2024-07-01,236.44,232.44
P0113,2024-08-01,236.44,237.3
P0113,2024-09-01,236.44,218.36
P0113,2024-10-01,236.44,238.34
P0113,2024-11-01,236.44,225.77
P0113,2024-12-01,236.44,230.83
P0113,2025-01-01,236.44,225.08
P0113,2025-02-01,236.44,221.2
P0113,2025-03-01,236.44,230.37
P0113,2025-04-01,236.44,231.21
P0113,2025-05-01,236.44,234.38
P0113,2025-06-01,236.44,233.61
P0113,2025-07-01,236.44,222.51
P0113,2025-08-01,236.44,222.1
P0113,2025-09-01,236.44,229.09
P0113,2025-10-01,236.44,231.12
P0113,2025-11-01,236.44,221.75
P0113,2025-12-01,236.44,235.7
P0114,2024-01-01,827.46,745.88
P0114,2024-02-01,827.46,738.14
P0114,2024-03-01,827.46,759.86
P0114,2024-04-01,827.46,768.01
P0114,2024-05-01,827.46,704.13
P0114,2024-06-01,827.46,743.06
P0114,2024-07-01,827.46,766.51
P0114,2024-08-01,827.46,709.21
P0114,2024-09-01,827.46,741.98
P0114,2024-10-01,827.46,721.61
P0114,2024-11-01,827.46,721.18
P0114,2024-12-01,827.46,736.75
P0114,2025-01-01,827.46,712.1
P0114,2025-02-01,827.46,713.41
P0114,2025-03-01,827.46,752.53
P0114,2025-04-01,827.46,710.18
P0114,2025-05-01,827.46,707.34
P0114,2025-06-01,827.46,746.04
P0114,2025-07-01,827.46,745.17
P0114,2025-08-01,827.46,718.8
P0114,2025-09-01,827.46,701.22
P0114,2025-10-01,827.46,708.02
P0114,2025-11-01,827.46,687.24
P0114,2025-12-01,827.46,721.04
P0115,2024-01-01,759.86,807.91
P0115,2024-02-01,759.86,810.79
P0115,2024-03-01,759.86,798.09
P0115,2024-04-01,759.86,800.95
P0115,2024-05-01,759.86,801.56
P0115,2024-06-01,759.86,813.7
P0115,2024-07-01,759.86,775.61
P0115,2024-08-01,759.86,843.14
P0115,2024-09-01,759.86,775.57
P0115,2024-10-01,759.86,784.53
P0115,2024-11-01,759.86,826.55
P0115,2024-12-01,759.86,841.72
P0115,2025-01-01,759.86,799.6
P0115,2025-02-01,759.86,772.09
P0115,2025-03-01,759.86,770.51
P0115,2025-04-01,759.86,831.79
P0115,2025-05-01,759.86,844.67
P0115,2025-06-01,759.86,795.49
P0115,2025-07-01,759.86,822.9
P0115,2025-08-01,759.86,802.44
P0115,2025-09-01,759.86,825.5
P0115,2025-10-01,759.86,808.23
P0115,2025-11-01,759.86,795.47
P0115,2025-12-01,759.86,841.17
P0116,2024-01-01,678.67,792.8
P0116,2024-02-01,678.67,795.08
P0116,2024-03-01,678.67,734.57
P0116,2024-04-01,678.67,795.42
P0116,2024-05-01,678.67,766.86
P0116,2024-06-01,678.67,756.5
P0116,2024-07-01,678.67,790.14
P0116,2024-08-01,678.67,749.97
P0116,2024-09-01,678.67,792.64
P0116,2024-10-01,678.67,766.5
P0116,2024-11-01,678.67,795.93
P0116,2024-12-01,678.67,779.71
P0116,2025-01-01,678.67,790.01
P0116,2025-02-01,678.67,733.3
P0116,2025-03-01,678.67,744.36
P0116,2025-04-01,678.67,736.76
P0116,2025-05-01,678.67,753.06
P0116,2025-06-01,678.67,729.48
P0116,2025-07-01,678.67,792.61
P0116,2025-08-01,678.67,777.26
P0116,2025-09-01,678.67,764.22
P0116,2025-10-01,678.67,731.05
P0116,2025-11-01,678.67,749.96
P0116,2025-12-01,678.67,746.12
P0117,2024-01-01,496.71,454.72
P0117,2024-02-01,496.71,464.22
P0117,2024-03-01,496.71,423.27
P0117,2024-04-01,496.71,425.23
P0117,2024-05-01,496.71,464.45
P0117,2024-06-01,496.71,461.61
P0117,2024-07-01,496.71,436.28
P0117,2024-08-01,496.71,450.07
P0117,2024-09-01,496.71,456.92
P0117,2024-10-01,496.71,424.48
P0117,2024-11-01,496.71,442.89
P0117,2024-12-01,496.71,426.12
P0117,2025-01-01,496.71,464.58
P0117,2025-02-01,496.71,417.61
P0117,2025-03-01,496.71,426.7
P0117,2025-04-01,496.71,437.8
P0117,2025-05-01,496.71,415.92
P0117,2025-06-01,496.71,427.37
P0117,2025-07-01,496.71,416.78
P0117,2025-08-01,496.71,435.84
P0117,2025-09-01,496.71,443.94
P0117,2025-10-01,496.71,425.86
P0117,2025-11-01,496.71,449.38
P0117,2025-12-01,496.71,443.01
P0118,2024-01-01,178.03,181.96
P0118,2024-02-01,178.03,182.23
P0118,2024-03-01,178.03,184.11
P0118,2024-04-01,178.03,179.99
P0118,2024-05-01,178.03,182.14
P0118,2024-06-01,178.03,176.88
P0118,2024-07-01,178.03,183.88
P0118,2024-08-01,178.03,173.08
P0118,2024-09-01,178.03,179.22
P0118,2024-10-01,178.03,171.78
P0118,2024-11-01,178.03,173.64
P0118,2024-12-01,178.03,167.58
P0118,2025-01-01,178.03,176.08
P0118,2025-02-01,178.03,182.67
P0118,2025-03-01,178.03,174.53
P0118,2025-04-01,178.03,173.62
P0118,2025-05-01,178.03,177.39
P0118,2025-06-01,178.03,175.75
P0118,2025-07-01,178.03,174.4
P0118,2025-08-01,178.03,166.97
P0118,2025-09-01,178.03,176.13
P0118,2025-10-01,178.03,178.97
P0118,2025-11-01,178.03,169.79
P0118,2025-12-01,178.03,181.23
P0119,2024-01-01,249.44,229.12
P0119,2024-02-01,249.44,247.19
P0119,2024-03-01,249.44,251.26
P0119,2024-04-01,249.44,238.47
P0119,2024-05-01,249.44,239.47
P0119,2024-06-01,249.44,231.46
P0119,2024-07-01,249.44,241.46
P0119,2024-08-01,249.44,250.6
P0119,2024-09-01,249.44,236.98
P0119,2024-10-01,249.44,231.22
P0119,2024-11-01,249.44,235.14
P0119,2024-12-01,249.44,235.5
P0119,2025-01-01,249.44,231.69
P0119,2025-02-01,249.44,248.18
P0119,2025-03-01,249.44,236.34
P0119,2025-04-01,249.44,232.26
P0119,2025-05-01,249.44,251.58
P0119,2025-06-01,249.44,251.34
P0119,2025-07-01,249.44,250.95
P0119,2025-08-01,249.44,234.57
P0119,2025-09-01,249.44,253.7
P0119,2025-10-01,249.44,253.27
P0119,2025-11-01,249.44,245.51
P0119,2025-12-01,249.44,233.26
P0120,2024-01-01,553.97,501.09
P0120,2024-02-01,553.97,524.62
P0120,2024-03-01,553.97,486.26
P0120,2024-04-01,553.97,483.23
P0120,2024-05-01,553.97,473.31
P0120,2024-06-01,553.97,488.68
P0120,2024-07-01,553.97,503.38
P0120,2024-08-01,553.97,497.36
P0120,2024-09-01,553.97,494.87
P0120,2024-10-01,553.97,509.82
P0120,2024-11-01,553.97,499.09
P0120,2024-12-01,553.97,501.13
P0120,2025-01-01,553.97,492.96
P0120,2025-02-01,553.97,519.78
P0120,2025-03-01,553.97,505.93
P0120,2025-04-01,553.97,490.62
P0120,2025-05-01,553.97,509.5
P0120,2025-06-01,553.97,497.46
P0120,2025-07-01,553.97,486.73
P0120,2025-08-01,553.97,511.39
P0120,2025-09-01,553.97,471.97
P0120,2025-10-01,553.97,487.67
P0120,2025-11-01,553.97,473.42
P0120,2025-12-01,553.97,505.83
P0121,2024-01-01,800.28,772.61
P0121,2024-02-01,800.28,721.0
P0121,2024-03-01,800.28,705.48
P0121,2024-04-01,800.28,749.27
P0121,2024-05-01,800.28,727.31
P0121,2024-06-01,800.28,739.04
P0121,2024-07-01,800.28,750.44
P0121,2024-08-01,800.28,755.43
P0121,2024-09-01,800.28,731.52
P0121,2024-10-01,800.28,695.85
P0121,2024-11-01,800.28,746.81
P0121,2024-12-01,800.28,728.58
P0121,2025-01-01,800.28,720.64
P0121,2025-02-01,800.28,700.77
P0121,2025-03-01,800.28,724.68
P0121,2025-04-01,800.28,713.55
P0121,2025-05-01,800.28,769.97
P0121,2025-06-01,800.28,739.21
P0121,2025-07-01,800.28,711.22
P0121,2025-08-01,800.28,772.88
P0121,2025-09-01,800.28,736.28
P0121,2025-10-01,800.28,760.23
P0121,2025-11-01,800.28,704.02
P0121,2025-12-01,800.28,731.42
P0122,2024-01-01,778.91,791.53
P0122,2024-02-01,778.91,771.43
P0122,2024-03-01,778.91,786.11
P0122,2024-04-01,778.91,717.63
P0122,2024-05-01,778.91,750.88
P0122,2024-06-01,778.91,791.81
P0122,2024-07-01,778.91,770.71
P0122,2024-08-01,778.91,726.14
P0122,2024-09-01,778.91,733.81
P0122,2024-10-01,778.91,738.69
P0122,2024-11-01,778.91,786.08
P0122,2024-12-01,778.91,744.29
P0122,2025-01-01,778.91,767.94
P0122,2025-02-01,778.91,742.78
P0122,2025-03-01,778.91,737.91
P0122,2025-04-01,778.91,740.94
P0122,2025-05-01,778.91,767.12
P0122,2025-06-01,778.91,770.18
P0122,2025-07-01,778.91,715.63
P0122,2025-08-01,778.91,774.08
P0122,2025-09-01,778.91,757.88
P0122,2025-10-01,778.91,719.91
P0122,2025-11-01,778.91,731.99
P0122,2025-12-01,778.91,721.71
P0123,2024-01-01,27.91,25.86
P0123,2024-02-01,27.91,26.26
P0123,2024-03-01,27.91,27.51
P0123,2024-04-01,27.91,25.15
P0123,2024-05-01,27.91,27.44
P0123,2024-06-01,27.91,25.47
P0123,2024-07-01,27.91,26.74
P0123,2024-08-01,27.91,27.48
P0123,2024-09-01,27.91,27.12
P0123,2024-10-01,27.91,26.01
